time,S,E,I,R
377,216,523,1054,18207
378,220,520,1065,18195
379,219,536,1047,18198
380,245,512,1068,18175
381,255,535,1045,18165
382,256,548,1055,18141
383,228,544,1081,18147
384,233,536,1074,18157
385,246,552,1080,18122
386,233,571,1071,18125
387,253,538,1097,18112
388,256,548,1105,18091
389,198,564,1085,18153
390,230,520,1098,18152
391,203,530,1100,18167
392,214,506,1102,18178
393,225,530,1068,18177
394,250,526,1063,18161
395,197,561,1057,18185
396,255,514,1077,18154
397,241,537,1077,18145
398,248,570,1033,18149
399,207,582,1052,18159
400,226,574,1038,18162
401,236,554,1048,18162
402,247,558,1078,18117
403,219,561,1074,18146
404,232,558,1098,18112
405,244,539,1112,18105
406,254,570,1064,18112
407,222,569,1077,18132
408,256,527,1116,18101
409,226,579,1092,18103
410,235,561,1109,18095
411,227,566,1131,18076
412,225,565,1146,18064
413,211,549,1168,18072
414,223,522,1169,18086
415,198,528,1151,18123
416,219,497,1143,18141
417,229,486,1155,18130
418,210,501,1120,18169
419,185,493,1119,18203
420,218,479,1120,18183
421,265,496,1079,18160
422,217,541,1094,18148
423,233,549,1093,18125
424,270,533,1104,18093
425,235,565,1120,18080
426,243,578,1120,18059
427,208,582,1116,18094
428,236,574,1111,18079
429,210,606,1090,18094
430,206,573,1131,18090
431,186,538,1159,18117
432,227,538,1147,18088
433,221,555,1118,18106
434,246,527,1138,18089
435,248,545,1162,18045
436,267,549,1143,18041
437,245,565,1153,18037
438,235,570,1167,18028
439,215,553,1169,18063
440,224,535,1146,18095
441,265,542,1130,18063
442,258,556,1125,18061
443,215,589,1131,18065
444,249,563,1123,18065
445,242,564,1122,18072
446,247,570,1122,18061
447,226,585,1118,18071
448,210,570,1149,18071
449,193,544,1127,18136
450,207,543,1110,18140
451,228,507,1116,18149
452,237,520,1074,18169
453,254,528,1065,18153
454,237,549,1067,18147
455,196,568,1065,18171
456,250,542,1077,18131
457,252,545,1069,18134
458,233,560,1074,18133
459,236,551,1088,18125
460,228,560,1095,18117
461,226,562,1096,18116
462,228,568,1099,18105
463,214,569,1094,18123
464,237,551,1098,18114
465,260,540,1109,18091
466,245,570,1100,18085
467,230,552,1136,18082
468,248,551,1139,18062
469,240,560,1131,18069
470,264,549,1135,18052
471,246,573,1111,18070
472,240,589,1138,18033
473,211,578,1135,18076
474,216,544,1149,18091
475,240,526,1159,18075
476,229,549,1145,18077
477,202,537,1169,18092
478,196,515,1158,18131
479,197,503,1163,18137
480,205,500,1121,18174
481,247,473,1121,18159
482,238,497,1080,18185
483,233,505,1082,18180
484,289,508,1104,18099
485,250,570,1079,18101
486,263,576,1062,18099
487,237,595,1088,18080
488,226,595,1106,18073
489,229,596,1105,18070
490,233,568,1126,18073
491,217,566,1125,18092
492,230,547,1146,18077
493,227,555,1141,18077
494,209,541,1151,18099
495,198,534,1139,18129
496,212,532,1112,18144
497,205,525,1115,18155
498,264,510,1103,18123
499,260,551,1084,18105
500,246,560,1082,18112
501,239,550,1092,18119
502,243,539,1115,18103
503,169,571,1108,18152
504,216,526,1123,18135
505,239,513,1124,18124
506,255,527,1124,18094
507,234,547,1138,18081
508,216,551,1132,18101
509,200,557,1132,18111
510,239,543,1126,18092
511,234,543,1125,18098
512,259,544,1130,18067
513,245,570,1139,18046
514,251,593,1124,18032
515,240,590,1137,18033
516,245,592,1145,18018
517,222,583,1169,18026
518,221,574,1166,18039
519,221,562,1166,18051
520,223,533,1179,18065
521,248,548,1137,18067
522,225,559,1137,18079
523,242,544,1150,18064
524,220,557,1152,18071
525,193,543,1159,18105
526,197,516,1153,18134
527,174,504,1148,18174
528,198,472,1120,18210
529,222,459,1097,18222
530,249,468,1083,18200
531,246,493,1059,18202
532,274,534,1032,18160
533,258,566,1049,18127
534,282,568,1064,18086
535,253,603,1088,18056
536,260,610,1110,18020
537,239,609,1132,18020
538,235,592,1147,18026
539,202,565,1168,18065
540,234,535,1162,18069
541,229,523,1160,18088
542,205,547,1126,18122
543,226,509,1149,18116
544,238,514,1157,18091
545,209,539,1122,18130
546,241,500,1155,18104
547,227,523,1144,18106
548,248,536,1119,18097
549,217,569,1100,18114
550,224,564,1116,18096
551,209,556,1136,18099
552,227,546,1117,18110
553,230,534,1117,18119
554,239,543,1117,18101
555,250,539,1107,18104
556,252,548,1121,18079
557,228,563,1117,18092
558,234,552,1102,18112
559,237,533,1129,18101
560,234,556,1095,18115
561,264,539,1120,18077
562,225,571,1082,18122
563,242,551,1114,18093
564,256,538,1141,18065
565,236,558,1114,18092
566,263,560,1131,18046
567,231,583,1116,18070
568,214,604,1123,18059
569,205,558,1147,18090
570,236,538,1111,18115
571,218,536,1123,18123
572,187,519,1128,18166
573,192,469,1139,18200
574,210,467,1113,18210
575,202,492,1064,18242
576,253,472,1060,18215
577,246,534,1042,18178
578,239,557,1051,18153
579,242,554,1084,18120
580,238,568,1076,18118
581,232,578,1092,18098
582,249,590,1111,18050
583,220,581,1132,18067
584,200,547,1134,18119
585,235,532,1116,18117
586,228,552,1113,18107
587,221,545,1119,18115
588,254,531,1107,18108
589,220,572,1112,18096
590,217,577,1108,18098
591,218,560,1134,18088
592,225,540,1158,18077
593,207,548,1160,18085
594,244,548,1139,18069
595,192,568,1137,18103
596,222,530,1144,18104
597,242,524,1135,18099
598,228,542,1137,18093
599,188,576,1107,18129
600,210,547,1119,18124
601,223,541,1121,18115
602,254,527,1114,18105
603,276,551,1129,18044
604,273,576,1124,18027
605,266,593,1131,18010
606,268,592,1159,17981
607,244,615,1186,17955
608,220,590,1218,17972
609,213,569,1209,18009
610,211,555,1220,18014
611,193,536,1224,18047
612,213,503,1223,18061
613,201,512,1198,18089
614,205,515,1171,18109
615,199,509,1178,18114
616,225,495,1147,18133
617,246,512,1133,18109
618,240,538,1132,18090
619,236,527,1166,18071
620,246,525,1140,18089
621,224,543,1113,18120
622,228,568,1089,18115
623,195,540,1125,18140
624,230,509,1132,18129
625,226,520,1100,18154
626,242,525,1069,18164
627,238,522,1069,18171
628,222,539,1074,18165
629,201,537,1069,18193
630,224,548,1044,18184
631,229,529,1065,18177
632,217,545,1053,18185
633,279,523,1074,18124
634,278,556,1086,18080
635,248,600,1077,18075
636,244,587,1098,18071
637,230,602,1106,18062
638,201,579,1129,18091
639,180,571,1123,18126
640,196,538,1117,18149
641,224,516,1125,18135
642,209,528,1091,18172
643,215,515,1103,18167
644,226,509,1097,18168
645,236,507,1091,18166
646,224,525,1099,18152
647,179,516,1121,18184
648,198,506,1100,18196
649,230,486,1083,18201
650,223,503,1082,18192
651,263,528,1067,18142
652,242,573,1067,18118
653,218,584,1078,18120
654,229,572,1101,18098
655,261,571,1114,18054
656,250,589,1123,18038
657,240,598,1126,18036
658,234,599,1135,18032
659,194,565,1149,18092
660,234,540,1122,18104
661,255,553,1101,18091
662,248,572,1107,18073
663,224,573,1130,18073
664,221,545,1159,18075
665,229,541,1145,18085
666,274,528,1158,18040
667,240,567,1163,18030
668,234,559,1175,18032
669,222,574,1173,18031
670,202,560,1185,18053
671,186,514,1199,18101
672,234,505,1165,18096
673,260,515,1158,18067
674,241,541,1123,18095
675,234,548,1124,18094
676,241,539,1136,18084
677,211,564,1110,18115
678,249,532,1133,18086
679,229,561,1129,18081
680,231,564,1111,18094
681,237,582,1086,18095
682,217,591,1086,18106
683,227,580,1081,18112
684,210,564,1096,18130
685,253,545,1106,18096
686,254,555,1123,18068
687,238,582,1111,18069
688,266,576,1104,18054
689,212,604,1110,18074
690,245,559,1143,18053
691,235,561,1166,18038
692,236,552,1174,18038
693,205,563,1161,18071
694,217,562,1154,18067
695,227,532,1151,18090
696,252,531,1140,18077
697,254,557,1131,18058
698,236,586,1116,18062
699,193,589,1135,18083
700,189,526,1184,18101
701,202,509,1162,18127
702,214,499,1140,18147
703,201,497,1116,18186
704,252,481,1113,18154
705,234,555,1060,18151
706,250,543,1067,18140
707,259,528,1088,18125
708,260,545,1101,18094
709,246,572,1106,18076
710,224,584,1107,18085
711,248,583,1107,18062
712,277,584,1116,18023
713,210,612,1113,18065
714,236,565,1146,18053
715,213,557,1148,18082
716,232,532,1158,18078
717,238,546,1131,18085
718,220,564,1119,18097
719,174,549,1133,18144
720,213,490,1148,18149
721,219,479,1139,18163
722,228,481,1113,18178
723,245,499,1110,18146
724,223,542,1103,18132
725,236,526,1119,18119
726,233,557,1118,18092
727,220,566,1095,18119
728,224,563,1096,18117
729,221,572,1096,18111
730,257,565,1103,18075
