time,S,E,I,R
381,288,546,1009,18157
382,262,576,1019,18143
383,209,597,1035,18159
384,227,576,1063,18134
385,235,576,1057,18132
386,243,583,1061,18113
387,237,561,1085,18117
388,235,552,1103,18110
389,213,555,1099,18133
390,222,538,1099,18141
391,214,509,1120,18157
392,220,512,1100,18168
393,244,494,1093,18169
394,225,526,1075,18174
395,180,512,1107,18201
396,233,506,1061,18200
397,216,544,1049,18191
398,223,523,1048,18206
399,229,531,1061,18179
400,241,530,1084,18145
401,223,545,1091,18141
402,224,538,1102,18136
403,205,528,1102,18165
404,228,508,1097,18167
405,235,536,1063,18166
406,258,537,1054,18151
407,206,562,1067,18165
408,239,534,1075,18152
409,230,530,1085,18155
410,224,542,1053,18181
411,236,555,1020,18189
412,218,560,1043,18179
413,224,541,1070,18165
414,237,554,1051,18158
415,224,568,1059,18149
416,232,548,1084,18136
417,219,537,1088,18156
418,201,532,1058,18209
419,177,536,1041,18246
420,220,505,1063,18212
421,247,511,1066,18176
422,237,531,1053,18179
423,237,556,1064,18143
424,224,575,1047,18154
425,241,580,1039,18140
426,241,568,1068,18123
427,247,553,1084,18116
428,264,531,1130,18075
429,220,579,1103,18098
430,197,569,1119,18115
431,181,542,1107,18170
432,218,530,1073,18179
433,216,508,1096,18180
434,232,514,1091,18163
435,218,550,1088,18144
436,218,561,1089,18132
437,201,541,1097,18161
438,236,508,1087,18169
439,189,516,1087,18208
440,212,501,1082,18205
441,237,501,1050,18212
442,231,513,1012,18244
443,235,502,1043,18220
444,253,524,1042,18181
445,279,521,1087,18113
446,266,569,1070,18095
447,227,595,1074,18104
448,235,599,1079,18087
449,210,577,1118,18095
450,245,563,1122,18070
451,225,576,1126,18073
452,221,592,1086,18101
453,217,575,1095,18113
454,236,532,1132,18100
455,201,548,1115,18136
456,237,521,1112,18130
457,250,527,1107,18116
458,230,543,1118,18109
459,218,532,1093,18157
460,215,544,1086,18155
461,198,541,1083,18178
462,210,528,1089,18173
463,225,537,1085,18153
464,269,529,1081,18121
465,251,578,1085,18086
466,245,590,1097,18068
467,236,582,1111,18071
468,249,568,1103,18080
469,246,577,1104,18073
470,255,574,1112,18059
471,236,601,1110,18053
472,244,581,1119,18056
473,212,602,1110,18076
474,249,550,1141,18060
475,191,585,1126,18098
476,231,544,1128,18097
477,234,535,1126,18105
478,204,532,1114,18150
479,172,515,1128,18185
480,217,479,1129,18175
481,233,493,1091,18183
482,211,519,1090,18180
483,222,503,1099,18176
484,234,521,1082,18163
485,236,541,1078,18145
486,239,548,1089,18124
487,233,542,1089,18136
488,221,541,1102,18136
489,265,515,1113,18107
490,256,552,1099,18093
491,208,570,1092,18130
492,240,559,1078,18123
493,224,560,1104,18112
494,212,553,1111,18124
495,205,558,1080,18157
496,211,530,1101,18158
497,237,506,1124,18133
498,233,530,1120,18117
499,212,548,1096,18144
500,245,553,1092,18110
501,256,573,1076,18095
502,206,591,1083,18120
503,170,561,1065,18204
504,215,518,1062,18205
505,223,516,1070,18191
506,228,510,1065,18197
507,245,524,1047,18184
508,250,521,1085,18144
509,196,565,1033,18206
510,232,537,1051,18180
511,238,538,1051,18173
512,243,547,1051,18159
513,270,571,1066,18093
514,285,584,1084,18047
515,232,618,1081,18069
516,250,587,1118,18045
517,230,597,1109,18064
518,213,560,1144,18083
519,211,562,1122,18105
520,230,548,1105,18117
521,208,546,1113,18133
522,234,528,1133,18105
523,235,546,1094,18125
524,238,537,1093,18132
525,216,535,1104,18145
526,208,524,1104,18164
527,189,505,1122,18184
528,203,495,1083,18219
529,201,502,1071,18226
530,206,501,1038,18255
531,222,495,1030,18253
532,253,508,1021,18218
533,248,527,1040,18185
534,233,539,1040,18188
535,237,551,1045,18167
536,258,518,1085,18139
537,249,550,1057,18144
538,215,583,1022,18180
539,197,554,1039,18210
540,233,514,1045,18208
541,232,544,1058,18166
542,225,545,1053,18177
543,226,532,1075,18167
544,241,523,1047,18189
545,222,529,1079,18170
546,242,534,1058,18166
547,240,543,1056,18161
548,236,562,1063,18139
549,218,559,1092,18131
550,246,553,1101,18100
551,209,557,1122,18112
552,245,522,1149,18084
553,242,533,1137,18088
554,230,560,1127,18083
555,232,563,1129,18076
556,267,559,1141,18033
557,231,582,1130,18057
558,224,557,1154,18065
559,198,558,1141,18103
560,239,539,1145,18077
561,260,558,1119,18063
562,251,598,1136,18015
563,244,583,1132,18041
564,243,580,1156,18021
565,230,596,1131,18043
566,215,588,1132,18065
567,219,552,1174,18055
568,263,527,1156,18054
569,235,545,1165,18055
570,224,550,1168,18058
571,225,544,1152,18079
572,213,532,1146,18109
573,210,530,1132,18128
574,182,536,1109,18173
575,208,535,1087,18170
576,244,533,1073,18150
577,245,553,1072,18130
578,239,571,1080,18110
579,234,555,1114,18097
580,238,556,1098,18108
581,231,563,1105,18101
582,255,563,1106,18076
583,245,571,1123,18061
584,263,564,1135,18038
585,254,570,1139,18037
586,246,567,1127,18060
587,226,567,1113,18094
588,278,531,1134,18057
589,257,580,1108,18055
590,252,590,1135,18023
591,189,608,1165,18038
592,214,567,1184,18035
593,201,570,1143,18086
594,187,534,1152,18127
595,202,513,1122,18163
596,243,502,1110,18145
597,236,504,1141,18119
598,189,548,1105,18158
599,192,512,1110,18186
600,250,490,1082,18178
601,234,522,1078,18166
602,226,532,1049,18193
603,213,522,1081,18184
604,273,514,1044,18169
605,255,561,1014,18170
606,247,596,1009,18148
607,247,587,1030,18136
608,238,590,1059,18113
609,234,572,1085,18109
610,216,576,1089,18119
611,180,570,1098,18152
612,229,529,1120,18122
613,211,538,1104,18147
614,218,544,1104,18134
615,217,545,1105,18133
616,221,566,1071,18142
617,223,549,1091,18137
618,230,536,1109,18125
619,233,523,1129,18115
620,234,510,1122,18134
621,236,553,1079,18132
622,212,555,1084,18149
623,188,522,1095,18195
624,214,497,1097,18192
625,204,510,1088,18198
626,228,519,1058,18195
627,189,536,1050,18225
628,226,522,1056,18196
629,213,525,1070,18192
630,278,515,1059,18148
631,257,543,1076,18124
632,262,554,1086,18098
633,256,570,1098,18076
634,269,594,1099,18038
635,230,602,1124,18044
636,234,583,1139,18044
637,226,577,1142,18055
638,219,569,1146,18066
639,228,562,1154,18056
640,219,548,1176,18057
641,222,527,1191,18060
642,262,527,1141,18070
643,234,565,1128,18073
644,212,569,1119,18100
645,240,540,1130,18090
646,239,555,1115,18091
647,154,576,1125,18145
648,197,532,1113,18158
649,230,515,1088,18167
650,243,506,1074,18177
651,255,510,1068,18167
652,273,543,1069,18115
653,272,584,1070,18074
654,249,618,1091,18042
655,241,615,1138,18006
656,251,594,1174,17981
657,251,601,1171,17977
658,238,628,1143,17991
659,228,602,1155,18015
660,245,566,1196,17993
661,214,585,1186,18015
662,247,566,1174,18013
663,220,560,1186,18034
664,222,558,1181,18039
665,226,562,1147,18065
666,248,537,1138,18077
667,207,554,1143,18096
668,235,521,1135,18109
669,237,549,1089,18125
670,213,591,1056,18140
671,200,545,1092,18163
672,206,524,1114,18156
673,239,519,1103,18139
674,244,515,1119,18122
675,266,512,1109,18113
676,278,555,1072,18095
677,240,588,1089,18083
678,235,585,1114,18066
679,217,588,1092,18103
680,238,580,1084,18098
681,265,570,1113,18052
682,241,594,1137,18028
683,213,607,1120,18060
684,206,597,1111,18086
685,233,572,1129,18066
686,234,564,1136,18066
687,235,573,1132,18060
688,226,589,1127,18058
689,210,569,1134,18087
690,248,532,1137,18083
691,252,548,1137,18063
692,245,573,1136,18046
693,221,574,1156,18049
694,211,554,1185,18050
695,218,538,1201,18043
696,236,540,1175,18049
697,228,543,1155,18074
698,219,528,1142,18111
699,219,538,1134,18109
700,221,516,1123,18140
701,234,514,1121,18131
702,222,509,1115,18154
703,198,506,1115,18181
704,222,480,1127,18171
705,242,489,1092,18177
706,245,526,1068,18161
707,252,551,1061,18136
708,300,565,1079,18056
709,261,619,1076,18044
710,251,627,1077,18045
711,246,635,1100,18019
712,234,632,1124,18010
713,214,611,1146,18029
714,226,582,1172,18020
715,244,548,1192,18016
716,213,563,1171,18053
717,213,516,1193,18078
718,201,525,1149,18125
719,169,509,1130,18192
720,231,478,1122,18169
721,212,508,1098,18182
722,233,504,1113,18150
723,240,533,1090,18137
724,237,541,1079,18143
725,216,551,1089,18144
726,217,547,1094,18142
727,176,537,1100,18187
728,218,495,1093,18194
729,209,522,1066,18203
730,223,527,1038,18212
