time,S,E,I,R
173,207,526,930,18337
174,223,510,965,18302
175,213,505,982,18300
176,222,507,977,18294
177,246,496,995,18263
178,226,536,975,18263
179,149,514,1007,18330
180,227,456,1027,18290
181,218,494,993,18295
182,217,485,1002,18296
183,208,482,1011,18299
184,238,478,1032,18252
185,226,534,1012,18228
186,230,538,1032,18200
187,208,540,1044,18208
188,208,553,992,18247
189,199,550,973,18278
190,214,515,1001,18270
191,200,500,1018,18282
192,241,499,1009,18251
193,241,529,1003,18227
194,229,513,1034,18224
195,183,534,1015,18268
196,195,489,1052,18264
197,188,490,1044,18278
198,222,494,1040,18244
199,204,513,1012,18271
200,226,512,998,18264
201,232,540,972,18256
202,235,533,965,18267
203,202,534,996,18268
204,241,493,1020,18246
205,226,535,1003,18236
206,194,534,990,18282
207,163,512,991,18334
208,191,480,995,18334
209,174,481,991,18354
210,228,486,955,18331
211,228,494,938,18340
212,233,523,943,18301
213,234,517,963,18286
214,238,526,985,18251
215,178,545,1018,18259
216,240,492,1037,18231
217,234,510,1024,18232
218,218,527,1021,18234
219,232,536,1010,18222
220,234,529,1019,18218
221,191,544,1024,18241
222,198,516,1029,18257
223,175,510,1038,18277
224,198,485,1038,18279
225,207,494,1019,18280
226,216,498,1018,18268
227,182,499,992,18327
228,229,479,991,18301
229,204,508,995,18293
230,200,505,987,18308
231,206,501,1006,18287
232,254,481,1018,18247
233,211,523,981,18285
234,255,519,977,18249
235,239,548,1003,18210
236,238,552,1020,18190
237,202,563,1040,18195
238,202,529,1056,18213
239,165,506,1060,18269
240,208,464,1065,18263
241,223,485,1029,18263
242,241,486,1040,18233
243,204,511,1032,18253
244,236,503,1018,18243
245,217,513,1036,18234
246,257,524,1034,18185
247,225,554,1030,18191
248,214,557,1044,18185
249,215,553,1048,18184
250,208,532,1051,18209
251,167,531,1035,18267
252,192,495,1037,18276
253,220,480,1033,18267
254,210,492,1040,18258
255,209,508,998,18285
256,254,488,1019,18239
257,213,521,1000,18266
258,226,526,990,18258
259,188,517,1010,18285
260,212,517,983,18288
261,245,515,988,18252
262,228,547,994,18231
263,187,560,1018,18235
264,210,548,1007,18235
265,249,531,1020,18200
266,220,538,1028,18214
267,214,519,1069,18198
268,184,514,1055,18247
269,179,481,1036,18304
270,221,457,1043,18279
271,224,471,1020,18285
272,221,492,1035,18252
273,220,495,1058,18227
274,247,509,1035,18209
275,213,549,1017,18221
276,234,531,1037,18198
277,249,544,1025,18182
278,240,550,1032,18178
279,215,565,1021,18199
280,241,550,1012,18197
281,213,573,1019,18195
282,265,555,1026,18154
283,242,582,1017,18159
284,211,584,1027,18178
285,204,586,1042,18168
286,193,574,1050,18183
287,163,537,1051,18249
288,214,491,1046,18249
289,218,505,1043,18234
290,244,513,1028,18215
291,253,548,1014,18185
292,268,577,1020,18135
293,251,598,1025,18126
294,220,591,1085,18104
295,213,588,1096,18103
296,233,547,1107,18113
297,213,555,1105,18127
298,209,543,1112,18136
299,179,529,1126,18166
300,208,502,1093,18197
301,218,496,1082,18204
302,231,494,1087,18188
303,223,515,1059,18203
304,235,492,1054,18219
305,216,515,1039,18230
306,235,507,1033,18225
307,224,523,998,18255
308,202,535,1014,18249
309,216,513,999,18272
310,211,536,984,18269
311,208,519,1001,18272
312,234,515,1002,18249
313,233,540,1013,18214
314,252,536,1037,18175
315,204,544,1056,18196
316,260,527,1056,18157
317,218,551,1039,18192
318,233,546,1040,18181
319,199,558,1021,18222
320,211,531,1029,18229
321,204,544,1036,18216
322,233,508,1076,18183
323,218,504,1058,18220
324,230,523,1030,18217
325,243,524,1033,18200
326,251,525,1049,18175
327,197,558,1063,18182
328,228,549,1061,18162
329,204,561,1048,18187
330,237,542,1071,18150
331,246,556,1068,18130
332,218,586,1051,18145
333,217,569,1077,18137
334,192,558,1091,18159
335,186,533,1088,18193
336,217,518,1065,18200
337,210,524,1028,18238
338,240,503,1036,18221
339,206,504,1040,18250
340,200,495,1050,18255
341,197,506,1038,18259
342,247,473,1044,18236
343,218,502,1043,18237
344,215,516,1039,18230
345,233,526,1043,18198
346,251,518,1062,18169
347,212,571,1029,18188
348,231,563,1014,18192
349,231,541,1054,18174
350,212,547,1053,18188
351,224,536,1053,18187
352,236,538,1071,18155
353,243,553,1060,18144
354,263,583,1077,18077
355,227,601,1085,18087
356,246,586,1111,18057
357,250,557,1145,18048
358,195,552,1136,18117
359,150,541,1126,18183
360,213,485,1111,18191
361,233,498,1078,18191
362,229,528,1059,18184
363,212,542,1061,18185
364,239,544,1028,18189
365,212,558,1039,18191
366,273,543,1051,18133
367,229,584,1056,18131
368,260,573,1071,18096
369,239,611,1070,18080
370,228,604,1090,18078
371,211,590,1109,18090
372,242,561,1118,18079
373,220,570,1103,18107
374,204,557,1114,18125
375,215,520,1138,18127
376,230,513,1116,18141
377,205,515,1124,18156
378,204,521,1098,18177
379,225,508,1091,18176
380,259,505,1074,18162
381,219,571,1030,18180
382,245,579,1038,18138
383,187,595,1054,18164
384,228,539,1075,18158
385,249,546,1069,18136
386,269,571,1066,18094
387,241,584,1079,18096
388,248,573,1085,18094
389,208,563,1136,18093
390,205,537,1112,18146
391,200,530,1131,18139
392,219,527,1120,18134
393,203,536,1124,18137
394,201,537,1087,18175
395,197,503,1081,18219
396,210,507,1052,18231
397,235,514,1025,18226
398,218,541,996,18245
399,200,545,999,18256
400,230,553,999,18218
401,222,544,1027,18207
402,252,531,1048,18169
403,227,559,1045,18169
404,224,535,1069,18172
405,212,532,1080,18176
406,248,512,1090,18150
407,249,521,1073,18157
408,254,535,1077,18134
409,277,546,1066,18111
410,274,578,1060,18088
411,243,607,1078,18072
412,223,614,1089,18074
413,212,596,1122,18070
414,211,556,1165,18068
415,177,565,1128,18130
416,213,531,1117,18139
417,213,519,1115,18153
418,197,520,1094,18189
419,165,514,1076,18245
420,240,471,1063,18226
421,252,511,1041,18196
422,244,517,1061,18178
423,236,530,1077,18157
424,244,536,1075,18145
425,213,545,1082,18160
426,248,538,1069,18145
427,221,566,1065,18148
428,217,547,1099,18137
429,227,560,1070,18143
430,209,570,1089,18132
431,189,552,1080,18179
432,225,548,1081,18146
433,236,534,1081,18149
434,241,526,1072,18161
435,238,532,1075,18155
436,248,540,1071,18141
437,212,583,1049,18156
438,200,561,1061,18178
439,196,537,1077,18190
440,207,528,1068,18197
441,215,519,1077,18189
442,243,517,1070,18170
443,226,545,1078,18151
444,231,536,1075,18158
445,240,557,1070,18133
446,249,546,1075,18130
447,234,580,1095,18091
448,217,562,1157,18064
449,194,538,1149,18119
450,237,520,1127,18116
451,228,542,1112,18118
452,215,554,1123,18108
453,243,513,1151,18093
454,216,525,1137,18122
455,203,521,1117,18159
456,238,515,1088,18159
457,237,521,1075,18167
458,227,535,1061,18177
459,215,560,1037,18188
460,211,570,1005,18214
461,173,588,1020,18219
462,208,538,1026,18228
463,220,506,1038,18236
464,238,490,1045,18227
465,260,508,1046,18186
466,240,542,1046,18172
467,214,565,1040,18181
468,256,548,1076,18120
469,248,549,1097,18106
470,262,565,1083,18090
471,237,576,1098,18089
472,260,569,1126,18045
473,240,589,1130,18041
474,236,573,1131,18060
475,226,553,1147,18074
476,228,559,1125,18088
477,240,554,1151,18055
478,215,576,1138,18071
479,177,559,1151,18113
480,205,515,1141,18139
481,217,483,1119,18181
482,258,482,1098,18162
483,236,522,1042,18200
484,257,543,1048,18152
485,223,581,1023,18173
486,238,551,1044,18167
487,241,555,1056,18148
488,239,554,1075,18132
489,229,575,1080,18116
490,235,557,1081,18127
491,227,567,1072,18134
492,224,563,1067,18146
493,230,548,1089,18133
494,233,524,1099,18144
495,225,548,1075,18152
496,247,546,1059,18148
497,234,579,1044,18143
498,260,567,1085,18088
499,239,589,1098,18074
500,234,578,1092,18096
501,204,581,1118,18097
502,207,542,1102,18149
503,191,520,1076,18213
504,183,518,1062,18237
505,203,498,1047,18252
506,248,495,1041,18216
507,246,505,1045,18204
508,270,523,1035,18172
509,229,565,1024,18182
510,207,566,1040,18187
511,215,544,1049,18192
512,253,540,1039,18168
513,275,566,1063,18096
514,265,596,1056,18083
515,214,616,1052,18118
516,241,589,1092,18078
517,237,574,1092,18097
518,210,592,1097,18101
519,193,555,1120,18132
520,213,526,1114,18147
521,217,515,1125,18143
522,231,533,1095,18141
523,226,555,1073,18146
524,204,570,1076,18150
525,207,544,1070,18179
526,201,548,1055,18196
527,180,508,1090,18222
528,225,460,1102,18213
529,237,479,1079,18205
530,241,513,1080,18166
531,220,547,1062,18171
532,254,547,1042,18157
533,240,556,1082,18122
534,268,548,1088,18096
535,253,560,1100,18087
536,213,571,1138,18078
537,209,569,1131,18091
538,222,536,1130,18112
539,184,550,1096,18170
540,225,516,1101,18158
541,247,519,1092,18142
542,239,542,1070,18149
543,231,566,1073,18130
544,228,542,1100,18130
545,239,549,1090,18122
546,228,554,1088,18130
547,230,542,1062,18166
548,256,533,1053,18158
549,220,554,1039,18187
550,172,569,1045,18214
551,190,529,1021,18260
552,250,517,995,18238
553,254,545,993,18208
554,245,575,1004,18176
555,255,569,1025,18151
556,247,557,1063,18133
557,230,562,1075,18133
558,201,565,1057,18177
559,189,542,1081,18188
560,208,512,1067,18213
561,254,517,1067,18162
562,269,546,1064,18121
563,230,575,1065,18130
564,229,554,1113,18104
565,246,532,1131,18091
566,232,573,1099,18096
567,221,565,1113,18101
568,223,573,1108,18096
569,217,574,1089,18120
570,235,562,1076,18127
571,209,565,1076,18150
572,226,533,1102,18139
573,211,538,1076,18175
574,244,521,1076,18159
575,198,529,1070,18203
576,226,519,1058,18197
577,243,516,1048,18193
578,239,547,1050,18164
579,247,558,1062,18133
580,269,565,1086,18080
581,244,590,1112,18054
582,239,588,1130,18043
583,210,606,1113,18071
584,225,572,1135,18068
585,256,561,1114,18069
586,265,583,1116,18036
587,231,596,1131,18042
588,236,591,1125,18048
589,250,580,1134,18036
590,246,566,1153,18035
591,240,556,1173,18031
592,213,591,1121,18075
593,186,585,1108,18121
594,209,546,1125,18120
595,214,497,1148,18141
596,233,480,1117,18170
597,243,494,1096,18167
598,212,523,1075,18190
599,207,509,1064,18220
600,259,510,1050,18181
601,229,543,1033,18195
602,228,566,1035,18171
603,249,539,1036,18176
604,261,538,1066,18135
605,251,566,1049,18134
606,241,571,1046,18142
607,221,576,1060,18143
608,222,569,1068,18141
609,228,544,1095,18133
610,250,549,1067,18134
611,192,569,1089,18150
612,237,538,1087,18138
613,240,575,1051,18134
614,229,563,1071,18137
615,222,590,1078,18110
616,238,563,1096,18103
617,240,555,1090,18115
618,243,560,1090,18107
619,226,579,1080,18115
620,217,594,1063,18126
621,197,561,1102,18140
622,193,545,1098,18164
623,185,545,1087,18183
624,202,520,1098,18180
625,225,517,1097,18161
626,222,518,1104,18156
627,229,512,1093,18166
628,227,501,1069,18203
629,199,521,1052,18228
630,212,502,1081,18205
631,248,504,1090,18158
632,265,503,1091,18141
633,265,538,1080,18117
634,262,586,1054,18098
635,247,621,1059,18073
636,230,604,1086,18080
637,234,598,1099,18069
638,221,590,1115,18074
639,196,566,1137,18101
640,211,550,1143,18096
641,239,531,1135,18095
642,255,528,1134,18083
643,200,576,1104,18120
644,220,532,1123,18125
645,223,518,1121,18138
646,211,531,1100,18158
647,184,529,1119,18168
648,202,484,1121,18193
649,212,503,1095,18190
650,241,513,1071,18175
651,277,534,1063,18126
652,271,561,1087,18081
653,237,610,1083,18070
654,245,595,1101,18059
655,213,614,1104,18069
656,256,574,1098,18072
657,239,618,1091,18052
658,234,637,1081,18048
659,221,599,1109,18071
660,249,591,1087,18073
661,238,579,1113,18070
662,246,583,1106,18065
663,223,587,1091,18099
664,198,574,1110,18118
665,232,548,1112,18108
666,222,558,1089,18131
667,225,538,1116,18121
668,197,547,1093,18163
669,198,531,1099,18172
670,196,527,1085,18192
671,174,498,1098,18230
672,192,486,1067,18255
673,230,450,1069,18251
674,235,479,1042,18244
675,242,499,1055,18204
676,244,523,1048,18185
677,216,528,1053,18203
678,242,525,1059,18174
679,212,545,1069,18174
680,257,519,1081,18143
681,252,551,1057,18140
682,245,565,1079,18111
683,213,560,1106,18121
684,244,553,1103,18100
685,214,559,1123,18104
686,214,547,1115,18124
687,217,531,1119,18133
688,245,540,1084,18131
689,216,556,1083,18145
690,245,552,1051,18152
691,213,578,1056,18153
692,239,557,1082,18122
693,232,559,1092,18117
694,225,523,1120,18132
695,210,531,1103,18156
696,250,530,1079,18141
697,230,563,1090,18117
698,221,569,1078,18132
699,185,555,1080,18180
700,203,547,1057,18193
701,195,511,1077,18217
702,221,499,1070,18210
703,232,494,1060,18214
704,277,505,1030,18188
705,264,551,1037,18148
706,259,573,1062,18106
707,234,590,1091,18085
708,262,581,1108,18049
709,257,628,1080,18035
710,254,612,1106,18028
711,248,622,1108,18022
712,252,619,1125,18004
713,229,629,1142,18000
714,246,581,1168,18005
715,216,576,1155,18053
716,219,559,1157,18065
717,195,563,1149,18093
718,198,551,1128,18123
719,174,549,1109,18168
720,199,503,1106,18192
721,218,508,1095,18179
722,245,500,1094,18161
723,250,520,1071,18159
724,229,565,1048,18158
725,245,567,1059,18129
726,250,577,1059,18114
727,197,574,1083,18146
728,209,541,1108,18142
729,229,543,1096,18132
730,223,557,1088,18132
