time,S,E,I,R
125,181,458,979,18382
126,221,454,958,18367
127,204,462,951,18383
128,225,466,971,18338
129,200,481,983,18336
130,206,493,974,18327
131,174,488,971,18367
132,209,472,965,18354
133,202,469,963,18366
134,191,482,942,18385
135,206,462,930,18402
136,217,469,929,18385
137,207,480,941,18372
138,213,471,956,18360
139,200,475,938,18387
140,220,470,940,18370
141,216,498,928,18358
142,231,502,925,18342
143,159,546,900,18395
144,180,509,915,18396
145,197,478,925,18400
146,206,476,928,18390
147,213,489,912,18386
148,245,484,909,18362
149,187,516,916,18381
150,184,507,937,18372
151,192,478,986,18344
152,212,462,1011,18315
153,199,451,1000,18350
154,190,442,980,18388
155,170,456,960,18414
156,212,444,957,18387
157,193,481,933,18393
158,213,472,949,18366
159,194,477,958,18371
160,199,478,929,18394
161,186,476,947,18391
162,212,479,950,18359
163,209,512,934,18345
164,212,512,949,18327
165,229,517,954,18300
166,214,518,974,18294
167,151,535,970,18344
168,205,493,958,18344
169,202,502,971,18325
170,192,501,960,18347
171,209,497,952,18342
172,247,486,956,18311
173,217,528,946,18309
174,187,521,961,18331
175,208,491,983,18318
176,222,497,1001,18280
177,238,497,1012,18253
178,198,523,1003,18276
179,172,508,996,18324
180,205,452,1012,18331
181,224,466,972,18338
182,232,481,978,18309
183,211,508,947,18334
184,244,522,927,18307
185,232,545,951,18272
186,231,545,989,18235
187,214,521,1015,18250
188,206,528,1030,18236
189,199,523,1005,18273
190,199,519,1017,18265
191,195,518,1002,18285
192,235,513,993,18259
193,213,518,1006,18263
194,201,500,1023,18276
195,191,493,1018,18298
196,227,459,1008,18306
197,220,477,1008,18295
198,222,510,999,18269
199,199,513,1015,18273
200,197,515,1012,18276
201,257,498,1011,18234
202,242,524,986,18248
203,179,551,1000,18270
204,201,526,999,18274
205,205,512,1007,18276
206,210,511,1016,18263
207,165,526,1015,18294
208,198,473,1017,18312
209,173,472,1022,18333
210,209,464,992,18335
211,228,463,1015,18294
212,259,483,995,18263
213,245,529,988,18238
214,225,558,988,18229
215,182,560,1004,18254
216,230,519,1055,18196
217,246,517,1058,18179
218,223,537,1073,18167
219,195,554,1068,18183
220,218,528,1089,18165
221,214,515,1089,18182
222,220,516,1085,18179
223,202,525,1080,18193
224,235,504,1088,18173
225,254,507,1080,18159
226,254,536,1053,18157
227,210,576,1047,18167
228,250,544,1058,18148
229,238,562,1059,18141
230,229,595,1044,18132
231,187,598,1037,18178
232,220,548,1072,18160
233,216,572,1030,18182
234,233,571,1035,18161
235,230,586,1035,18149
236,240,579,1063,18118
237,236,585,1078,18101
238,210,594,1084,18112
239,164,557,1113,18166
240,202,495,1151,18152
241,217,502,1111,18170
242,229,503,1101,18167
243,228,512,1089,18171
244,223,519,1099,18159
245,231,527,1092,18150
246,241,557,1076,18126
247,212,582,1071,18135
248,234,554,1087,18125
249,211,540,1105,18144
250,191,540,1107,18162
251,201,505,1100,18194
252,211,496,1097,18196
253,215,505,1067,18213
254,230,504,1058,18208
255,241,509,1037,18213
256,244,526,1023,18207
257,237,524,1027,18212
258,277,546,1017,18160
259,238,564,1044,18154
260,252,550,1084,18114
261,221,574,1079,18126
262,217,555,1110,18118
263,183,544,1100,18173
264,211,520,1107,18162
265,228,517,1098,18157
266,245,519,1065,18171
267,219,544,1068,18169
268,211,559,1068,18162
269,193,524,1096,18187
270,203,511,1089,18197
271,192,509,1056,18243
272,218,498,1052,18232
273,224,516,1023,18237
274,235,498,1043,18224
275,215,535,996,18254
276,258,535,1015,18192
277,263,547,1024,18166
278,224,568,1028,18180
279,220,551,1035,18194
280,262,551,1057,18130
281,247,562,1056,18135
282,295,546,1093,18066
283,223,589,1108,18080
284,228,570,1112,18090
285,232,564,1123,18081
286,208,555,1135,18102
287,170,560,1116,18154
288,207,522,1134,18137
289,225,522,1099,18154
290,233,510,1113,18144
291,250,505,1115,18130
292,281,525,1103,18091
293,242,566,1110,18082
294,242,569,1121,18068
295,216,578,1117,18089
296,216,561,1124,18099
297,245,537,1144,18074
298,249,541,1141,18069
299,198,572,1125,18105
300,212,559,1140,18089
301,234,544,1159,18063
302,227,540,1155,18078
303,219,538,1128,18115
304,207,535,1119,18139
305,227,516,1111,18146
306,248,524,1084,18144
307,181,542,1060,18217
308,241,517,1044,18198
309,212,551,1018,18219
310,230,534,1043,18193
311,210,556,1035,18199
312,225,546,1031,18198
313,211,546,1049,18194
314,216,518,1052,18214
315,216,520,1055,18209
316,245,520,1040,18195
317,205,538,1062,18195
318,235,518,1073,18174
319,207,522,1067,18204
320,211,520,1055,18214
321,198,539,1058,18205
322,203,515,1049,18233
323,203,485,1049,18263
324,222,491,1047,18240
325,230,510,1041,18219
326,242,523,1045,18190
327,246,513,1078,18163
328,232,547,1062,18159
329,196,575,1047,18182
330,239,541,1068,18152
331,250,555,1041,18154
332,248,568,1034,18150
333,225,561,1074,18140
334,262,542,1086,18110
335,223,554,1100,18123
336,238,557,1078,18127
337,223,566,1091,18120
338,209,549,1101,18141
339,191,551,1084,18174
340,196,531,1091,18182
341,221,502,1076,18201
342,209,520,1059,18212
343,215,509,1065,18211
344,230,534,1044,18192
345,250,537,1040,18173
346,279,574,1051,18096
347,212,603,1061,18124
348,229,570,1097,18104
349,205,555,1099,18141
350,227,519,1127,18127
351,242,523,1113,18122
352,242,550,1103,18105
353,245,543,1117,18095
354,247,562,1142,18049
355,235,573,1140,18052
356,259,573,1124,18044
357,225,585,1162,18028
358,216,572,1165,18047
359,171,555,1162,18112
360,195,498,1154,18153
361,231,483,1143,18143
362,217,531,1105,18147
363,219,532,1100,18149
364,245,520,1109,18126
365,225,557,1073,18145
366,242,548,1083,18127
367,250,561,1074,18115
368,249,553,1077,18121
369,220,601,1066,18113
370,249,586,1095,18070
371,229,582,1118,18071
372,250,587,1102,18061
373,222,602,1125,18051
374,190,597,1126,18087
375,196,550,1128,18126
376,221,504,1148,18127
377,220,521,1122,18137
378,242,525,1101,18132
379,227,546,1078,18149
380,239,539,1076,18146
381,286,544,1072,18098
382,267,603,1050,18080
383,211,622,1046,18121
384,227,576,1080,18117
385,216,555,1097,18132
386,242,549,1100,18109
387,238,546,1141,18075
388,260,536,1133,18071
389,231,559,1131,18079
390,219,570,1125,18086
391,235,543,1168,18054
392,221,535,1177,18067
393,226,550,1147,18077
394,241,546,1130,18083
395,191,586,1083,18140
396,249,548,1084,18119
397,226,556,1100,18118
398,227,551,1098,18124
399,188,561,1091,18160
400,222,541,1086,18151
401,251,548,1059,18142
402,251,563,1081,18105
403,223,581,1089,18107
404,214,577,1104,18105
405,218,563,1120,18099
406,234,541,1110,18115
407,229,556,1081,18134
408,257,547,1111,18085
409,244,559,1124,18073
410,262,555,1128,18055
411,239,578,1133,18050
412,238,581,1140,18041
413,185,578,1129,18108
414,225,543,1133,18099
415,208,562,1119,18111
416,223,529,1106,18142
417,201,550,1097,18152
418,198,519,1116,18167
419,191,505,1083,18221
420,224,489,1096,18191
421,263,491,1079,18167
422,260,532,1078,18130
423,263,570,1051,18116
424,288,584,1078,18050
425,234,621,1069,18076
426,253,630,1081,18036
427,245,607,1153,17995
428,243,574,1192,17991
429,208,565,1200,18027
430,231,556,1196,18017
431,193,564,1176,18067
432,225,540,1182,18053
433,240,557,1143,18060
434,251,553,1129,18067
435,238,565,1121,18076
436,245,555,1132,18068
437,208,578,1102,18112
438,224,564,1096,18116
439,181,565,1105,18149
440,212,541,1093,18154
441,224,543,1068,18165
442,248,497,1109,18146
443,212,534,1094,18160
444,241,517,1095,18147
445,267,525,1090,18118
446,259,555,1069,18117
447,258,557,1070,18115
448,235,596,1071,18098
449,210,579,1088,18123
450,227,562,1082,18129
451,242,573,1067,18118
452,250,581,1079,18090
453,237,585,1079,18099
454,211,572,1080,18137
455,217,553,1094,18136
456,235,518,1116,18131
457,238,539,1115,18108
458,235,566,1087,18112
459,200,564,1092,18144
460,220,537,1106,18137
461,196,560,1108,18136
462,221,541,1114,18124
463,221,542,1146,18091
464,239,520,1157,18084
465,239,534,1146,18081
466,242,550,1110,18098
467,252,547,1124,18077
468,219,590,1088,18103
469,225,572,1124,18079
470,254,576,1093,18077
471,255,579,1109,18057
472,252,594,1098,18056
473,240,594,1119,18047
474,231,571,1140,18058
475,203,568,1146,18083
476,226,529,1160,18085
477,200,542,1150,18108
478,212,513,1156,18119
479,174,541,1113,18172
480,203,521,1132,18144
481,230,512,1107,18151
482,226,527,1097,18150
483,198,547,1090,18165
484,254,517,1092,18137
485,246,549,1070,18135
486,255,566,1090,18089
487,233,569,1097,18101
488,242,567,1087,18104
489,257,583,1109,18051
490,257,571,1152,18020
491,225,600,1114,18061
492,230,587,1109,18074
493,260,582,1092,18066
494,212,589,1119,18080
495,227,582,1129,18062
496,247,573,1124,18056
497,236,587,1118,18059
498,266,584,1124,18026
499,232,583,1150,18035
500,232,576,1147,18045
501,229,558,1150,18063
502,209,562,1139,18090
503,182,527,1147,18144
504,204,508,1122,18166
505,207,512,1110,18171
506,203,510,1106,18181
507,236,500,1070,18194
508,268,510,1095,18127
509,224,528,1101,18147
510,215,537,1084,18164
511,221,528,1095,18156
512,261,546,1056,18137
513,244,580,1075,18101
514,273,553,1102,18072
515,271,579,1109,18041
516,255,612,1107,18026
517,239,607,1136,18018
518,234,599,1147,18020
519,226,561,1175,18038
520,237,555,1175,18033
521,218,539,1170,18073
522,209,526,1171,18094
523,250,520,1137,18093
524,221,555,1114,18110
525,217,551,1144,18088
526,204,535,1149,18112
527,194,528,1125,18153
528,206,513,1129,18152
529,205,517,1112,18166
530,228,517,1084,18171
531,240,548,1044,18168
532,246,564,1073,18117
533,246,581,1064,18109
534,268,613,1077,18042
535,245,628,1101,18026
536,233,623,1130,18014
537,251,597,1145,18007
538,230,599,1148,18023
539,179,605,1120,18096
540,237,560,1129,18074
541,244,550,1148,18058
542,215,559,1148,18078
543,222,553,1123,18102
544,219,551,1123,18107
545,189,541,1121,18149
546,226,519,1106,18149
547,242,534,1090,18134
548,233,547,1077,18143
549,212,562,1080,18146
550,220,560,1076,18144
551,213,556,1088,18143
552,282,530,1090,18098
553,261,578,1055,18106
554,237,589,1078,18096
555,223,605,1087,18085
556,208,576,1121,18095
557,232,563,1118,18087
558,229,573,1118,18080
559,232,554,1133,18081
560,237,563,1139,18061
561,238,571,1144,18047
562,249,587,1121,18043
563,244,598,1131,18027
564,266,588,1155,17991
565,255,612,1180,17953
566,216,607,1195,17982
567,209,595,1201,17995
568,237,564,1188,18011
569,221,537,1185,18057
570,221,538,1169,18072
571,228,535,1162,18075
572,219,549,1140,18092
573,197,547,1143,18113
574,205,532,1133,18130
575,204,514,1123,18159
576,227,513,1105,18155
577,224,515,1116,18145
578,226,522,1135,18117
579,242,539,1127,18092
580,258,577,1095,18070
581,247,591,1110,18052
582,251,598,1121,18030
583,228,604,1135,18033
584,237,596,1144,18023
585,237,586,1161,18016
586,253,596,1148,18003
587,222,599,1156,18023
588,226,585,1154,18035
589,249,569,1133,18049
590,227,590,1120,18063
591,212,585,1121,18082
592,219,564,1160,18057
593,167,547,1156,18130
594,233,493,1163,18111
595,226,528,1124,18122
596,227,526,1121,18126
597,239,550,1101,18110
598,221,561,1097,18121
599,179,550,1118,18153
600,201,519,1117,18163
601,214,519,1105,18162
602,229,527,1067,18177
603,242,542,1055,18161
604,270,556,1071,18103
605,274,573,1077,18076
606,269,586,1116,18029
607,238,602,1121,18039
608,238,582,1130,18050
609,223,565,1148,18064
610,247,565,1123,18065
611,206,569,1138,18087
612,224,549,1172,18055
613,218,571,1149,18062
614,214,568,1136,18082
615,229,545,1127,18099
616,246,544,1128,18082
617,256,572,1107,18065
618,254,582,1123,18041
619,227,581,1121,18071
620,222,562,1132,18084
621,200,567,1110,18123
622,217,526,1131,18126
623,198,516,1109,18177
624,195,493,1118,18194
625,206,484,1125,18185
626,242,476,1137,18145
627,221,492,1113,18174
628,235,512,1091,18162
629,211,525,1075,18189
630,251,526,1065,18158
631,266,545,1044,18145
632,269,562,1061,18108
633,266,586,1090,18058
634,244,586,1107,18063
635,230,597,1125,18048
636,271,583,1113,18033
637,233,630,1139,17998
638,193,624,1163,18020
639,193,551,1202,18054
640,234,529,1174,18063
641,215,528,1181,18076
642,218,512,1195,18075
643,210,517,1197,18076
644,220,514,1156,18110
645,230,525,1120,18125
646,211,555,1107,18127
647,186,547,1085,18182
648,231,509,1080,18180
649,223,521,1078,18178
650,223,512,1093,18172
651,296,518,1080,18106
652,267,583,1061,18089
653,257,605,1051,18087
654,244,647,1073,18036
655,216,638,1095,18051
656,226,597,1122,18055
657,217,592,1136,18055
658,227,583,1111,18079
659,208,558,1111,18123
660,261,513,1138,18088
661,235,553,1130,18082
662,251,539,1129,18081
663,232,577,1112,18079
664,209,555,1135,18101
665,223,526,1149,18102
666,256,522,1143,18079
667,231,545,1124,18100
668,235,554,1093,18118
669,241,576,1091,18092
670,234,584,1092,18090
671,191,574,1096,18139
672,219,527,1111,18143
673,233,532,1097,18138
674,261,529,1085,18125
675,247,570,1086,18097
676,267,590,1082,18061
677,223,622,1107,18048
678,195,601,1122,18082
679,227,574,1106,18093
680,231,555,1114,18100
681,259,553,1119,18069
682,250,561,1155,18034
683,228,576,1148,18048
684,216,604,1145,18035
685,222,605,1142,18031
686,241,575,1141,18043
687,242,588,1148,18022
688,240,587,1153,18020
689,235,591,1159,18015
690,249,579,1164,18008
691,267,589,1135,18009
692,224,596,1152,18028
693,224,601,1138,18037
694,230,563,1156,18051
695,199,570,1169,18062
696,225,550,1152,18073
697,226,549,1169,18056
698,199,571,1157,18073
699,192,535,1177,18096
700,185,541,1129,18145
701,191,495,1162,18152
702,222,477,1172,18129
703,237,493,1139,18131
704,250,518,1121,18111
705,249,543,1097,18111
706,272,552,1071,18105
707,273,575,1068,18084
708,252,617,1068,18063
709,255,608,1099,18038
710,284,599,1155,17962
711,258,605,1168,17969
712,257,614,1166,17963
713,234,600,1198,17968
714,228,564,1204,18004
715,230,558,1178,18034
716,228,535,1162,18075
717,234,540,1151,18075
718,192,560,1132,18116
719,176,535,1135,18154
720,202,505,1125,18168
721,234,495,1125,18146
722,231,510,1088,18171
723,240,533,1072,18155
724,225,559,1065,18151
725,194,537,1105,18164
726,219,518,1114,18149
727,207,523,1105,18165
728,212,518,1090,18180
729,229,513,1078,18180
730,212,522,1064,18202
