time,S,E,I,R
139,192,475,910,18423
140,184,464,948,18404
141,207,453,951,18389
142,180,468,924,18428
143,157,451,919,18473
144,207,423,930,18440
145,214,432,924,18430
146,221,451,903,18425
147,214,476,898,18412
148,234,483,894,18389
149,192,508,883,18417
150,198,481,914,18407
151,194,496,914,18396
152,227,490,934,18349
153,202,491,964,18343
154,215,479,959,18347
155,195,480,952,18373
156,225,456,981,18338
157,221,465,983,18331
158,199,516,955,18330
159,191,491,978,18340
160,217,478,966,18339
161,210,491,967,18332
162,225,483,972,18320
163,193,499,986,18322
164,248,477,974,18301
165,215,519,956,18310
166,209,509,961,18321
167,169,502,982,18347
168,207,481,974,18338
169,220,501,975,18304
170,227,485,1001,18287
171,211,489,1001,18299
172,206,483,1023,18288
173,211,511,983,18295
174,242,501,1001,18256
175,217,529,997,18257
176,235,508,1010,18247
177,216,531,1021,18232
178,222,533,1011,18234
179,157,525,1039,18279
180,200,472,1051,18277
181,201,464,1005,18330
182,213,462,1000,18325
183,202,485,957,18356
184,236,489,965,18310
185,233,518,949,18300
186,242,535,956,18267
187,193,555,971,18281
188,214,530,1000,18256
189,174,531,1011,18284
190,214,499,1012,18275
191,174,506,1013,18307
192,213,487,1026,18274
193,211,486,1012,18291
194,221,497,987,18295
195,189,536,983,18292
196,240,524,984,18252
197,197,545,991,18267
198,220,544,970,18266
199,205,536,992,18267
200,217,543,991,18249
201,261,510,1005,18224
202,283,529,1016,18172
203,201,580,1028,18191
204,205,554,1028,18213
205,227,545,1022,18206
206,216,553,1039,18192
207,173,540,1067,18220
208,186,510,1073,18231
209,159,489,1067,18285
210,223,461,1035,18281
211,227,469,1043,18261
212,249,495,1003,18253
213,225,500,1021,18254
214,237,497,1011,18255
215,194,512,1019,18275
216,203,496,1030,18271
217,225,485,1029,18261
218,221,503,1024,18252
219,175,517,1022,18286
220,212,492,1025,18271
221,186,517,992,18305
222,242,492,991,18275
223,204,524,997,18275
224,209,506,1010,18275
225,239,496,1008,18257
226,244,516,1010,18230
227,227,530,997,18246
228,240,535,988,18237
229,221,553,998,18228
230,240,570,1014,18176
231,220,555,1049,18176
232,233,552,1070,18145
233,209,554,1069,18168
234,211,538,1072,18179
235,220,532,1070,18178
236,219,537,1060,18184
237,199,537,1046,18218
238,197,531,1031,18241
239,187,495,1064,18254
240,200,480,1063,18257
241,201,475,1056,18268
242,237,474,1018,18271
243,222,517,1018,18243
244,233,550,992,18225
245,209,560,1038,18193
246,249,530,1070,18151
247,236,567,1047,18150
248,219,536,1078,18167
249,202,559,1069,18170
250,215,533,1081,18171
251,179,515,1091,18215
252,231,487,1090,18192
253,195,521,1064,18220
254,226,517,1030,18227
255,230,538,1032,18200
256,221,549,1026,18204
257,222,545,1026,18207
258,229,541,1022,18208
259,217,548,1027,18208
260,236,534,1047,18183
261,246,537,1044,18173
262,259,534,1051,18156
263,193,579,1058,18170
264,230,532,1099,18139
265,226,529,1087,18158
266,234,524,1089,18153
267,202,530,1105,18163
268,210,531,1086,18173
269,204,511,1070,18215
270,219,508,1043,18230
271,206,516,1065,18213
272,217,503,1055,18225
273,208,508,1064,18220
274,212,502,1059,18227
275,208,515,1052,18225
276,247,510,1049,18194
277,262,539,1033,18166
278,222,567,1046,18165
279,180,555,1061,18204
280,226,524,1051,18199
281,227,524,1081,18168
282,268,523,1090,18119
283,247,538,1112,18103
284,209,569,1086,18136
285,200,524,1112,18164
286,206,520,1089,18185
287,185,525,1072,18218
288,221,523,1022,18234
289,216,529,1027,18228
290,229,528,1028,18215
291,258,522,1035,18185
292,262,561,1030,18147
293,241,572,1062,18125
294,257,551,1056,18136
295,212,580,1070,18138
296,215,559,1107,18119
297,225,551,1109,18115
298,199,553,1119,18129
299,204,522,1117,18157
300,190,519,1096,18195
301,185,482,1113,18220
302,227,458,1088,18227
303,237,494,1043,18226
304,232,504,1059,18205
305,200,528,1055,18217
306,226,505,1072,18197
307,216,502,1072,18210
308,228,485,1078,18209
309,233,497,1069,18201
310,232,517,1067,18184
311,204,564,1026,18206
312,237,537,1044,18182
313,219,546,1048,18187
314,205,537,1062,18196
315,227,510,1067,18196
316,240,522,1070,18168
317,221,552,1046,18181
318,231,547,1053,18169
319,205,545,1059,18191
320,216,537,1062,18185
321,208,536,1035,18221
322,224,518,1035,18223
323,197,522,1040,18241
324,211,506,1035,18248
325,251,496,1030,18223
326,221,534,1019,18226
327,230,516,1050,18204
328,245,540,1036,18179
329,232,521,1081,18166
330,227,536,1065,18172
331,234,539,1049,18178
332,256,565,1030,18149
333,235,586,1061,18118
334,219,568,1085,18128
335,193,565,1073,18169
336,247,552,1073,18128
337,229,537,1115,18119
338,231,526,1119,18124
339,219,550,1125,18106
340,238,539,1104,18119
341,202,539,1091,18168
342,232,529,1089,18150
343,212,579,1058,18151
344,236,561,1077,18126
345,238,583,1066,18113
346,269,560,1094,18077
347,233,545,1121,18101
348,243,528,1143,18086
349,226,531,1132,18111
350,221,543,1125,18111
351,208,545,1140,18107
352,234,542,1098,18126
353,250,546,1095,18109
354,259,573,1081,18087
355,229,583,1098,18090
356,245,562,1156,18037
357,243,559,1174,18024
358,197,593,1153,18057
359,170,580,1135,18115
360,205,517,1148,18130
361,236,509,1127,18128
362,208,515,1111,18166
363,210,534,1068,18188
364,236,505,1096,18163
365,235,526,1070,18169
366,238,535,1076,18151
367,219,550,1074,18157
368,240,547,1079,18134
369,237,560,1057,18146
370,228,565,1067,18140
371,201,569,1083,18147
372,243,552,1075,18130
373,221,557,1080,18142
374,206,552,1099,18143
375,181,539,1097,18183
376,228,509,1095,18168
377,182,515,1077,18226
378,227,476,1069,18228
379,241,509,1025,18225
380,273,535,1019,18173
381,251,582,1043,18124
382,233,609,1035,18123
383,207,586,1083,18124
384,225,575,1078,18122
385,243,537,1097,18123
386,248,552,1109,18091
387,222,558,1082,18138
388,229,560,1078,18133
389,212,549,1098,18141
390,221,547,1110,18122
391,185,542,1103,18170
392,214,519,1122,18145
393,229,521,1105,18145
394,224,533,1076,18167
395,219,522,1085,18174
396,249,528,1057,18166
397,233,547,1063,18157
398,228,563,1057,18152
399,233,558,1083,18126
400,247,567,1078,18108
401,214,592,1075,18119
402,207,603,1080,18110
403,219,545,1117,18119
404,250,545,1122,18083
405,256,548,1123,18073
406,233,559,1119,18089
407,220,553,1116,18111
408,231,545,1112,18112
409,241,539,1140,18080
410,276,548,1133,18043
411,274,567,1131,18028
412,226,631,1124,18019
413,184,614,1142,18060
414,208,573,1159,18060
415,215,559,1124,18102
416,173,562,1122,18143
417,177,512,1128,18183
418,184,500,1099,18217
419,164,474,1081,18281
420,234,428,1081,18257
421,239,456,1051,18254
422,264,478,1041,18217
423,253,518,1010,18219
424,263,540,1015,18182
425,238,561,1039,18162
426,246,567,1030,18157
427,262,550,1069,18119
428,231,558,1047,18164
429,245,550,1057,18148
430,224,544,1078,18154
431,206,551,1083,18160
432,202,532,1089,18177
433,216,507,1105,18172
434,244,504,1060,18192
435,242,531,1077,18150
436,265,536,1081,18118
437,238,556,1071,18135
438,210,571,1074,18145
439,195,550,1085,18170
440,209,540,1079,18172
441,214,551,1068,18167
442,247,539,1070,18144
443,237,564,1051,18148
444,242,557,1072,18129
445,231,577,1069,18123
446,220,567,1094,18119
447,222,560,1093,18125
448,229,568,1084,18119
449,216,566,1097,18121
450,227,544,1100,18129
451,209,565,1084,18142
452,229,571,1069,18131
453,248,567,1084,18101
454,240,588,1108,18064
455,215,559,1119,18107
456,241,563,1117,18079
457,254,570,1122,18054
458,235,574,1116,18075
459,218,570,1126,18086
460,219,526,1172,18083
461,237,538,1140,18085
462,232,533,1146,18089
463,235,548,1119,18098
464,242,539,1124,18095
465,222,557,1113,18108
466,232,552,1137,18079
467,207,553,1136,18104
468,228,548,1093,18131
469,220,551,1092,18137
470,239,558,1084,18119
471,263,557,1094,18086
472,254,550,1140,18056
473,216,562,1145,18077
474,208,572,1146,18074
475,198,571,1132,18099
476,219,551,1123,18107
477,213,542,1115,18130
478,201,531,1092,18176
479,184,513,1099,18204
480,222,510,1076,18192
481,229,500,1080,18191
482,248,511,1100,18141
483,233,545,1068,18154
484,239,560,1065,18136
485,250,578,1046,18126
486,217,597,1070,18116
487,231,593,1070,18106
488,247,577,1083,18093
489,242,581,1099,18078
490,226,588,1122,18064
491,227,583,1132,18058
492,239,568,1148,18045
493,204,589,1145,18062
494,238,543,1137,18082
495,228,541,1137,18094
496,240,529,1144,18087
497,263,553,1116,18068
498,234,563,1116,18087
499,244,542,1121,18093
500,214,576,1119,18091
501,242,557,1130,18071
502,200,575,1127,18098
503,156,552,1132,18160
504,211,510,1125,18154
505,216,508,1123,18153
506,235,514,1119,18132
507,229,517,1112,18142
508,260,523,1091,18126
509,220,570,1084,18126
510,233,537,1124,18106
511,213,542,1131,18114
512,233,546,1101,18120
513,242,559,1100,18099
514,239,569,1106,18086
515,224,604,1095,18077
516,230,581,1115,18074
517,200,566,1115,18119
518,235,543,1114,18108
519,227,534,1117,18122
520,240,530,1102,18128
521,224,553,1086,18137
522,233,544,1082,18141
523,236,534,1116,18114
524,243,542,1084,18131
525,236,559,1090,18115
526,226,583,1052,18139
527,172,569,1074,18185
528,217,520,1095,18168
529,228,520,1087,18165
530,226,539,1066,18169
531,228,551,1039,18182
532,241,552,1060,18147
533,249,562,1055,18134
534,264,563,1064,18109
535,257,589,1063,18091
536,270,584,1109,18037
537,250,610,1102,18038
538,243,619,1105,18033
539,179,597,1149,18075
540,225,539,1155,18081
541,212,553,1153,18082
542,238,520,1155,18087
543,224,545,1128,18103
544,210,534,1143,18113
545,209,530,1123,18138
546,246,531,1084,18139
547,215,535,1075,18175
548,202,549,1078,18171
549,202,530,1052,18216
550,225,518,1042,18215
551,187,537,1030,18246
552,230,524,1028,18218
553,251,529,1037,18183
554,246,553,1041,18160
555,240,577,1073,18110
556,263,555,1117,18065
557,244,580,1109,18067
558,215,580,1161,18044
559,209,570,1158,18063
560,216,576,1133,18075
561,262,561,1144,18033
562,249,595,1138,18018
563,207,603,1139,18051
564,249,549,1135,18067
565,238,577,1124,18061
566,254,566,1129,18051
567,229,574,1140,18057
568,213,565,1121,18101
569,198,566,1093,18143
570,232,558,1063,18147
571,212,569,1052,18167
572,221,533,1095,18151
573,219,511,1102,18168
574,210,511,1102,18177
575,185,513,1069,18233
576,241,497,1055,18207
577,277,509,1038,18176
578,257,563,1032,18148
579,230,578,1042,18150
580,199,582,1033,18186
581,245,531,1051,18173
582,233,534,1061,18172
583,244,559,1059,18138
584,237,556,1093,18114
585,256,564,1081,18099
586,244,574,1096,18086
587,226,558,1115,18101
588,241,553,1096,18110
589,254,570,1104,18072
590,261,604,1092,18043
591,227,608,1094,18071
592,231,586,1144,18039
593,178,575,1175,18072
594,172,530,1183,18115
595,195,503,1146,18156
596,233,498,1108,18161
597,253,515,1081,18151
598,243,534,1092,18131
599,201,551,1077,18171
600,195,531,1088,18186
601,228,502,1118,18152
602,228,510,1109,18153
603,228,533,1089,18150
604,236,549,1090,18125
605,240,545,1105,18110
606,263,535,1111,18091
607,244,562,1113,18081
608,241,551,1124,18084
609,222,561,1158,18059
610,221,547,1174,18058
611,227,521,1175,18077
612,234,513,1176,18077
613,219,553,1129,18099
614,212,552,1121,18115
615,212,554,1141,18093
616,253,533,1117,18097
617,244,567,1081,18108
618,255,578,1071,18096
619,250,593,1069,18088
620,249,610,1081,18060
621,228,599,1094,18079
622,225,575,1125,18075
623,193,562,1136,18109
624,217,529,1140,18114
625,226,532,1115,18127
626,229,529,1129,18113
627,225,543,1113,18119
628,245,525,1116,18114
629,198,545,1101,18156
630,252,520,1090,18138
631,246,552,1066,18136
632,271,565,1059,18105
633,266,591,1052,18091
634,270,620,1064,18046
635,275,632,1087,18006
636,254,643,1114,17989
637,219,627,1141,18013
638,227,602,1154,18017
639,188,587,1155,18070
640,228,554,1126,18092
641,229,528,1151,18092
642,267,541,1114,18078
643,255,562,1092,18091
644,211,579,1089,18121
645,205,562,1116,18117
646,195,532,1147,18126
647,161,528,1109,18202
648,192,493,1104,18211
649,221,473,1088,18218
650,212,497,1069,18222
651,256,513,1059,18172
652,264,523,1064,18149
653,249,570,1056,18125
654,270,586,1082,18062
655,250,605,1088,18057
656,235,601,1104,18060
657,221,615,1097,18067
658,212,593,1127,18068
659,202,555,1142,18101
660,276,520,1156,18048
661,262,551,1150,18037
662,236,566,1133,18065
663,230,560,1138,18072
664,219,556,1124,18101
665,226,548,1111,18115
666,236,549,1119,18096
667,235,558,1118,18089
668,242,566,1107,18085
669,216,567,1122,18095
670,200,552,1132,18116
671,185,547,1125,18143
672,202,495,1144,18159
673,250,482,1137,18131
674,223,505,1114,18158
675,208,531,1090,18171
676,249,524,1101,18126
677,213,545,1086,18156
678,241,553,1062,18144
679,198,577,1060,18165
680,239,551,1075,18135
681,238,553,1096,18113
682,226,565,1108,18101
683,219,569,1118,18094
684,259,550,1126,18065
685,245,563,1119,18073
686,238,589,1097,18076
687,244,582,1114,18060
688,242,579,1101,18078
689,195,593,1111,18101
690,234,534,1179,18053
691,227,548,1164,18061
692,237,544,1152,18067
693,224,568,1130,18078
694,225,561,1125,18089
695,232,554,1120,18094
696,260,540,1139,18061
697,229,542,1152,18077
698,198,563,1119,18120
699,199,545,1123,18133
700,217,537,1119,18127
701,230,519,1122,18129
702,209,515,1121,18155
703,214,512,1094,18180
704,210,523,1087,18180
705,243,512,1097,18148
706,245,541,1085,18129
707,219,572,1089,18120
708,260,553,1098,18089
709,265,551,1118,18066
710,262,563,1101,18074
711,235,599,1082,18084
712,236,600,1097,18067
713,239,594,1112,18055
714,266,580,1122,18032
715,227,601,1129,18043
716,226,595,1119,18060
717,232,581,1150,18037
718,237,590,1135,18038
719,174,594,1134,18098
720,194,542,1138,18126
721,203,508,1116,18173
722,238,508,1099,18155
723,240,516,1096,18148
724,236,546,1090,18128
725,204,578,1091,18127
726,220,558,1103,18119
727,204,548,1119,18129
728,202,521,1116,18161
729,224,513,1106,18157
730,224,498,1119,18159
