time,S,E,I,R
213,222,544,985,18249
214,199,536,1008,18257
215,204,510,1016,18270
216,221,504,1018,18257
217,222,507,1007,18264
218,204,509,1001,18286
219,205,490,1030,18275
220,225,496,1018,18261
221,186,507,1020,18287
222,221,489,1004,18286
223,199,491,1003,18307
224,208,496,974,18322
225,229,506,985,18280
226,240,518,987,18255
227,217,528,995,18260
228,220,523,989,18268
229,221,531,1000,18248
230,234,516,993,18257
231,210,507,1031,18252
232,247,497,1034,18222
233,236,529,1012,18223
234,243,542,1001,18214
235,214,568,1009,18209
236,220,530,1049,18201
237,208,531,1049,18212
238,232,514,1034,18220
239,179,502,1058,18261
240,217,482,1055,18246
241,240,491,1053,18216
242,241,517,1039,18203
243,219,546,1038,18197
244,221,536,1042,18201
245,225,510,1061,18204
246,261,524,1021,18194
247,238,559,1037,18166
248,229,568,1018,18185
249,216,572,1034,18178
250,212,544,1077,18167
251,195,522,1062,18221
252,249,469,1054,18228
253,222,500,1028,18250
254,217,500,1016,18267
255,201,503,1026,18270
256,253,495,1026,18226
257,209,527,1042,18222
258,249,529,1028,18194
259,223,540,1043,18194
260,238,538,1074,18150
261,200,537,1085,18178
262,231,515,1091,18163
263,216,533,1090,18161
264,207,521,1096,18176
265,189,514,1073,18224
266,220,482,1068,18230
267,230,488,1041,18241
268,245,514,1044,18197
269,205,517,1037,18241
270,215,508,1044,18233
271,220,512,1030,18238
272,232,519,1004,18245
273,207,547,1002,18244
274,231,508,1055,18206
275,201,534,1025,18240
276,231,521,1033,18215
277,246,520,1050,18184
278,255,520,1042,18183
279,232,549,1028,18191
280,227,558,1029,18186
281,236,558,1038,18168
282,241,598,1019,18142
283,221,587,1031,18161
284,227,569,1044,18160
285,229,572,1040,18159
286,191,553,1065,18191
287,187,530,1057,18226
288,223,489,1052,18236
289,251,527,1020,18202
290,276,541,1033,18150
291,222,610,1033,18135
292,255,586,1061,18098
293,197,591,1089,18123
294,223,573,1107,18097
295,211,578,1113,18098
296,219,566,1109,18106
297,199,529,1133,18139
298,193,525,1097,18185
299,187,506,1113,18194
300,214,480,1101,18205
301,195,500,1087,18218
302,249,463,1099,18189
303,224,495,1086,18195
304,220,506,1079,18195
305,203,539,1061,18197
306,213,552,1017,18218
307,241,524,1034,18201
308,234,543,1018,18205
309,225,547,1021,18207
310,244,529,1040,18187
311,210,549,1036,18205
312,236,534,1043,18187
313,222,549,1051,18178
314,209,535,1073,18183
315,218,514,1090,18178
316,256,496,1077,18171
317,223,528,1038,18211
318,243,524,1043,18190
319,208,539,1064,18189
320,220,516,1042,18222
321,234,521,1049,18196
322,226,530,1063,18181
323,208,513,1087,18192
324,222,503,1077,18198
325,228,492,1085,18195
326,222,508,1074,18196
327,211,515,1071,18203
328,236,524,1039,18201
329,218,540,1032,18210
330,248,522,1062,18168
331,235,545,1032,18188
332,238,549,1033,18180
333,243,541,1062,18154
334,215,559,1068,18158
335,176,547,1095,18182
336,226,492,1122,18160
337,214,518,1064,18204
338,220,519,1047,18214
339,199,534,1052,18215
340,231,510,1052,18207
341,177,523,1047,18253
342,228,510,1026,18236
343,237,535,1014,18214
344,250,541,1030,18179
345,232,571,1051,18146
346,263,547,1047,18143
347,235,578,1051,18136
348,228,578,1046,18148
349,202,582,1063,18153
350,210,574,1053,18163
351,223,535,1067,18175
352,238,518,1081,18163
353,250,519,1078,18153
354,273,521,1083,18123
355,263,576,1055,18106
356,265,553,1109,18073
357,218,588,1105,18089
358,208,567,1107,18118
359,192,543,1118,18147
360,215,527,1105,18153
361,249,514,1103,18134
362,261,535,1099,18105
363,238,550,1104,18108
364,264,543,1116,18077
365,227,583,1107,18083
366,259,569,1104,18068
367,222,594,1096,18088
368,234,566,1099,18101
369,244,567,1087,18102
370,247,549,1091,18113
371,202,551,1094,18153
372,245,513,1099,18143
373,239,552,1056,18153
374,195,559,1085,18161
375,220,519,1098,18163
376,212,512,1097,18179
377,211,495,1118,18176
378,199,516,1116,18169
379,198,515,1119,18168
380,251,481,1126,18142
381,237,505,1129,18129
382,246,496,1130,18128
383,223,534,1092,18151
384,256,536,1100,18108
385,240,562,1095,18103
386,262,559,1089,18090
387,280,571,1080,18069
388,277,611,1073,18039
389,206,621,1115,18058
390,243,598,1111,18048
391,201,575,1125,18099
392,219,545,1132,18104
393,228,549,1122,18101
394,222,538,1137,18103
395,205,524,1144,18127
396,234,509,1148,18109
397,214,512,1114,18160
398,235,515,1099,18151
399,209,540,1085,18166
400,241,523,1081,18155
401,211,544,1060,18185
402,241,541,1045,18173
403,217,543,1041,18199
404,223,538,1046,18193
405,234,548,1037,18181
406,243,547,1065,18145
407,242,557,1058,18143
408,244,537,1106,18113
409,242,566,1086,18106
410,237,580,1058,18125
411,248,561,1086,18105
412,264,585,1082,18069
413,224,599,1095,18082
414,213,582,1110,18095
415,209,528,1151,18112
416,200,536,1134,18130
417,203,522,1119,18156
418,217,523,1111,18149
419,167,516,1105,18212
420,243,487,1099,18171
421,268,518,1086,18128
422,261,545,1093,18101
423,252,570,1102,18076
424,281,582,1083,18054
425,240,610,1112,18038
426,256,595,1113,18036
427,218,600,1136,18046
428,225,563,1143,18069
429,231,550,1138,18081
430,208,556,1123,18113
431,182,542,1118,18158
432,241,496,1125,18138
433,248,515,1114,18123
434,246,533,1093,18128
435,250,542,1100,18108
436,233,573,1088,18106
437,201,568,1104,18127
438,251,529,1112,18108
439,179,543,1109,18169
440,218,523,1094,18165
441,213,524,1107,18156
442,233,522,1107,18138
443,211,547,1103,18139
444,261,530,1100,18109
445,239,570,1083,18108
446,256,564,1076,18104
447,225,591,1076,18108
448,227,576,1083,18114
449,207,570,1107,18116
450,261,525,1120,18094
451,233,554,1101,18112
452,246,551,1085,18118
453,230,549,1102,18119
454,237,544,1097,18122
455,177,551,1093,18179
456,233,509,1092,18166
457,228,503,1087,18182
458,222,517,1081,18180
459,200,536,1076,18188
460,223,521,1079,18177
461,205,517,1075,18203
462,233,509,1062,18196
463,217,532,1062,18189
464,267,527,1063,18143
465,250,573,1048,18129
466,247,602,1028,18123
467,252,588,1033,18127
468,227,579,1065,18129
469,240,547,1085,18128
470,245,533,1100,18122
471,255,551,1101,18093
472,258,550,1124,18068
473,230,568,1120,18082
474,227,556,1129,18088
475,212,552,1144,18092
476,218,536,1161,18085
477,211,525,1150,18114
478,237,520,1113,18130
479,195,543,1093,18169
480,229,511,1092,18168
481,266,492,1121,18121
482,244,518,1123,18115
483,232,521,1137,18110
484,251,540,1097,18112
485,229,564,1098,18109
486,241,576,1086,18097
487,227,595,1075,18103
488,236,599,1071,18094
489,211,599,1076,18114
490,249,588,1073,18090
491,205,590,1093,18112
492,249,568,1106,18077
493,230,573,1107,18090
494,217,572,1083,18128
495,200,554,1103,18143
496,242,523,1087,18148
497,230,544,1071,18155
498,232,543,1056,18169
499,230,548,1069,18153
500,239,539,1094,18128
501,220,548,1103,18129
502,225,527,1119,18129
503,195,528,1100,18177
504,231,504,1105,18160
505,236,515,1091,18158
506,235,507,1097,18161
507,250,517,1109,18124
508,254,550,1103,18093
509,228,564,1106,18102
510,253,553,1121,18073
511,224,589,1099,18088
512,234,587,1096,18083
513,262,584,1093,18061
514,246,612,1102,18040
515,241,613,1101,18045
516,248,602,1116,18034
517,229,584,1123,18064
518,219,603,1086,18092
519,217,576,1100,18107
520,236,544,1147,18073
521,215,560,1133,18092
522,225,559,1128,18088
523,219,552,1132,18097
524,212,540,1139,18109
525,236,516,1147,18101
526,229,540,1129,18102
527,213,547,1105,18135
528,223,545,1085,18147
529,230,550,1078,18142
530,227,553,1076,18144
531,231,558,1065,18146
532,242,556,1091,18111
533,253,531,1135,18081
534,269,543,1121,18067
535,265,578,1126,18031
536,255,599,1132,18014
537,258,607,1114,18021
538,233,592,1154,18021
539,192,572,1174,18062
540,245,530,1192,18033
541,234,551,1157,18058
542,222,535,1159,18084
543,248,518,1152,18082
544,216,522,1143,18119
545,200,520,1132,18148
546,226,539,1095,18140
547,220,526,1108,18146
548,218,525,1093,18164
549,208,533,1072,18187
550,208,510,1086,18196
551,219,506,1038,18237
552,243,528,1017,18212
553,243,538,1038,18181
554,251,540,1062,18147
555,248,549,1089,18114
556,264,567,1077,18092
557,214,600,1078,18108
558,226,592,1090,18092
559,181,590,1105,18124
560,229,556,1116,18099
561,255,565,1096,18084
562,266,558,1114,18062
563,209,580,1111,18100
564,249,572,1107,18072
565,226,576,1118,18080
566,275,569,1085,18071
567,243,592,1091,18074
568,241,574,1111,18074
569,231,566,1112,18091
570,223,553,1134,18090
571,227,549,1133,18091
572,219,547,1133,18101
573,227,526,1129,18118
574,216,532,1132,18120
575,198,532,1121,18149
576,244,529,1107,18120
577,233,541,1105,18121
578,251,561,1090,18098
579,224,604,1055,18117
580,231,598,1055,18116
581,256,605,1073,18066
582,243,589,1117,18051
583,248,577,1148,18027
584,227,593,1167,18013
585,222,555,1212,18011
586,276,540,1184,18000
587,239,569,1165,18027
588,223,571,1172,18034
589,239,568,1131,18062
590,242,567,1138,18053
591,243,556,1151,18050
592,235,557,1153,18055
593,198,546,1161,18095
594,209,548,1106,18137
595,189,557,1118,18136
596,224,530,1092,18154
597,223,513,1093,18171
598,222,506,1073,18199
599,204,490,1077,18229
600,243,474,1069,18214
601,217,505,1047,18231
602,243,514,1053,18190
603,247,527,1056,18170
604,243,549,1076,18132
605,239,557,1077,18127
606,297,563,1059,18081
607,228,604,1090,18078
608,247,591,1105,18057
609,240,621,1066,18073
610,207,595,1082,18116
611,189,574,1078,18159
612,215,539,1103,18143
613,225,514,1093,18168
614,234,533,1069,18164
615,263,515,1075,18147
616,266,557,1067,18110
617,230,585,1067,18118
618,244,560,1082,18114
619,228,550,1102,18120
620,255,533,1096,18116
621,221,575,1074,18130
622,203,558,1099,18140
623,204,523,1111,18162
624,213,494,1104,18189
625,207,500,1098,18195
626,237,481,1096,18186
627,250,509,1037,18204
628,207,526,1054,18213
629,200,527,1057,18216
630,251,513,1049,18187
631,256,517,1071,18156
632,287,539,1094,18080
633,265,586,1093,18056
634,268,592,1097,18043
635,245,616,1087,18052
636,237,616,1135,18012
637,246,600,1171,17983
638,198,609,1132,18061
639,217,558,1160,18065
640,225,549,1146,18080
641,227,551,1145,18077
642,242,528,1161,18069
643,199,556,1125,18120
644,240,524,1130,18106
645,227,530,1119,18124
646,228,511,1136,18125
647,204,524,1119,18153
648,227,514,1097,18162
649,227,513,1093,18167
650,206,521,1088,18185
651,249,524,1078,18149
652,275,539,1063,18123
653,273,546,1066,18115
654,267,575,1078,18080
655,234,589,1082,18095
656,263,568,1116,18053
657,215,596,1117,18072
658,234,558,1134,18074
659,213,548,1148,18091
660,259,528,1163,18050
661,257,551,1132,18060
662,246,597,1079,18078
663,225,580,1090,18105
664,200,564,1103,18133
665,210,530,1112,18148
666,220,529,1106,18145
667,248,514,1110,18128
668,242,554,1104,18100
669,211,556,1108,18125
670,188,550,1079,18183
671,171,516,1084,18229
672,223,487,1058,18232
673,229,506,1057,18208
674,264,498,1052,18186
675,245,547,1049,18159
676,255,547,1065,18133
677,230,574,1046,18150
678,260,562,1051,18127
679,254,568,1074,18104
680,232,584,1082,18102
681,220,566,1075,18139
682,218,550,1067,18165
683,248,537,1072,18143
684,268,541,1091,18100
685,238,550,1107,18105
686,235,527,1127,18111
687,251,527,1122,18100
688,230,568,1103,18099
689,243,571,1110,18076
690,239,566,1118,18077
691,247,552,1124,18077
692,232,584,1096,18088
693,250,572,1114,18064
694,225,588,1126,18061
695,175,585,1119,18121
696,217,528,1138,18117
697,233,523,1121,18123
698,215,536,1103,18146
699,199,496,1153,18152
700,227,495,1110,18168
701,195,491,1106,18208
702,213,493,1075,18219
703,213,506,1045,18236
704,228,509,1033,18230
705,249,512,1029,18210
706,269,535,1016,18180
707,250,554,1028,18168
708,273,557,1041,18129
709,264,588,1051,18097
710,293,583,1064,18060
711,252,602,1083,18063
712,232,599,1100,18069
713,231,584,1107,18078
714,209,578,1139,18074
715,205,570,1125,18100
716,223,546,1117,18114
717,234,537,1126,18103
718,204,546,1113,18137
719,222,534,1109,18135
720,219,519,1118,18144
721,252,503,1121,18124
722,245,542,1103,18110
723,254,529,1106,18111
724,275,541,1084,18100
725,227,573,1074,18126
726,244,577,1074,18105
727,225,593,1064,18118
728,241,560,1101,18098
729,210,569,1087,18134
730,233,533,1115,18119
