time,S,E,I,R
126,219,474,956,18351
127,184,489,946,18381
128,227,466,941,18366
129,208,459,971,18362
130,204,475,940,18381
131,163,467,956,18414
132,207,433,958,18402
133,211,459,929,18401
134,172,478,904,18446
135,196,439,943,18422
136,223,445,941,18391
137,208,477,921,18394
138,216,481,917,18386
139,200,481,925,18394
140,213,479,930,18378
141,178,503,940,18379
142,215,483,936,18366
143,168,510,909,18413
144,202,471,929,18398
145,200,484,914,18402
146,192,491,902,18415
147,213,482,915,18390
148,237,526,879,18358
149,194,524,911,18371
150,222,494,957,18327
151,217,494,953,18336
152,214,509,952,18325
153,177,518,952,18353
154,192,508,938,18362
155,176,506,943,18375
156,211,464,987,18338
157,209,500,962,18329
158,194,495,969,18342
159,175,479,976,18370
160,207,451,987,18355
161,206,452,972,18370
162,225,471,947,18357
163,201,492,960,18347
164,222,489,964,18325
165,202,486,1003,18309
166,195,477,1014,18314
167,188,459,1010,18343
168,213,461,996,18330
169,197,472,994,18337
170,210,477,959,18354
171,201,497,963,18339
172,225,487,946,18342
173,201,492,965,18342
174,226,486,954,18334
175,193,501,989,18317
176,227,475,986,18312
177,229,500,972,18299
178,206,503,975,18316
179,173,503,979,18345
180,216,467,966,18351
181,205,496,937,18362
182,206,496,937,18361
183,228,490,953,18329
184,217,513,966,18304
185,228,530,963,18279
186,219,508,994,18279
187,227,501,1008,18264
188,217,531,982,18270
189,215,517,997,18271
190,225,505,976,18294
191,197,509,989,18305
192,254,481,997,18268
193,215,526,988,18271
194,203,515,999,18283
195,185,519,999,18297
196,218,496,1014,18272
197,202,514,999,18285
198,220,493,1023,18264
199,214,497,1019,18270
200,252,493,1019,18236
201,237,529,1020,18214
202,242,548,1029,18181
203,224,548,1035,18193
204,251,551,1064,18134
205,253,545,1064,18138
206,199,573,1045,18183
207,189,557,1060,18194
208,202,506,1071,18221
209,168,500,1071,18261
210,251,467,1043,18239
211,245,507,1001,18247
212,266,523,1009,18202
213,263,540,1018,18179
214,222,554,1044,18180
215,182,547,1056,18215
216,220,524,1054,18202
217,201,512,1081,18206
218,215,496,1080,18209
219,202,512,1084,18202
220,224,487,1079,18210
221,202,492,1062,18244
222,221,477,1069,18233
223,195,510,1067,18228
224,217,492,1063,18228
225,224,509,1049,18218
226,228,542,1017,18213
227,207,541,1035,18217
228,240,532,1027,18201
229,222,549,1016,18213
230,212,530,1038,18220
231,221,531,1049,18199
232,248,525,1063,18164
233,222,551,1068,18159
234,234,534,1093,18139
235,195,571,1078,18156
236,230,523,1094,18153
237,224,536,1074,18166
238,208,526,1081,18185
239,172,534,1057,18237
240,197,511,1066,18226
241,217,513,1047,18223
242,264,506,1033,18197
243,226,552,1032,18190
244,237,545,1052,18166
245,231,554,1042,18173
246,249,534,1063,18154
247,229,543,1074,18154
248,214,558,1034,18194
249,222,528,1074,18176
250,234,523,1072,18171
251,191,537,1050,18222
252,215,510,1058,18217
253,209,504,1076,18211
254,226,518,1056,18200
255,222,504,1066,18208
256,256,511,1029,18204
257,256,540,1031,18173
258,245,557,1035,18163
259,240,550,1042,18168
260,256,544,1065,18135
261,240,561,1080,18119
262,233,556,1091,18120
263,203,539,1088,18170
264,205,502,1109,18184
265,239,506,1092,18163
266,215,535,1092,18158
267,200,540,1047,18213
268,203,534,1043,18220
269,188,511,1049,18252
270,186,494,1041,18279
271,184,490,1014,18312
272,231,476,1007,18286
273,247,492,988,18273
274,247,517,977,18259
275,228,525,986,18261
276,254,522,1025,18199
277,228,556,1035,18181
278,219,546,1069,18166
279,198,547,1064,18191
280,221,537,1081,18161
281,202,555,1048,18195
282,233,520,1046,18201
283,233,511,1060,18196
284,242,545,1039,18174
285,208,576,1020,18196
286,202,554,1036,18208
287,193,520,1033,18254
288,197,520,1021,18262
289,190,502,1041,18267
290,235,493,1032,18240
291,235,514,1026,18225
292,246,516,1046,18192
293,242,533,1047,18178
294,218,564,1043,18175
295,199,562,1040,18199
296,253,541,1078,18128
297,227,558,1089,18126
298,253,524,1115,18108
299,206,550,1127,18117
300,227,536,1123,18114
301,242,543,1088,18127
302,247,555,1084,18114
303,220,569,1098,18113
304,225,570,1098,18107
305,224,559,1105,18112
306,216,566,1100,18118
307,207,576,1087,18130
308,232,572,1058,18138
309,239,570,1075,18116
310,244,570,1097,18089
311,254,574,1082,18090
312,274,583,1085,18058
313,245,617,1068,18070
314,225,601,1082,18092
315,214,595,1110,18081
316,235,527,1161,18077
317,227,525,1159,18089
318,210,534,1138,18118
319,184,523,1144,18149
320,204,474,1148,18174
321,200,492,1106,18202
322,254,472,1091,18183
323,229,508,1081,18182
324,247,510,1077,18166
325,221,531,1081,18167
326,223,534,1097,18146
327,227,543,1066,18164
328,236,545,1039,18180
329,217,567,1036,18180
330,238,533,1059,18170
331,235,537,1057,18171
332,243,548,1067,18142
333,221,558,1082,18139
334,205,548,1089,18158
335,208,538,1079,18175
336,248,522,1090,18140
337,200,541,1086,18173
338,228,527,1075,18170
339,198,523,1077,18202
340,233,510,1074,18183
341,200,549,1030,18221
342,215,537,1046,18202
343,203,522,1050,18225
344,247,515,1042,18196
345,278,544,1026,18152
346,255,570,1042,18133
347,217,574,1039,18170
348,250,545,1059,18146
349,218,571,1040,18171
350,222,549,1067,18162
351,210,554,1062,18174
352,257,528,1076,18139
353,217,539,1092,18152
354,234,543,1060,18163
355,217,547,1081,18155
356,223,550,1064,18163
357,231,543,1075,18151
358,231,542,1092,18135
359,194,565,1067,18174
360,230,527,1092,18151
361,203,552,1108,18137
362,237,499,1122,18142
363,221,533,1083,18163
364,214,539,1084,18163
365,253,503,1129,18115
366,278,531,1116,18075
367,236,583,1093,18088
368,241,564,1118,18077
369,225,570,1085,18120
370,240,571,1082,18107
371,219,568,1112,18101
372,229,549,1142,18080
373,235,546,1082,18137
374,210,538,1101,18151
375,194,551,1084,18171
376,251,531,1088,18130
377,217,552,1101,18130
378,227,532,1115,18126
379,199,543,1098,18160
380,244,519,1096,18141
381,239,542,1093,18126
382,229,547,1087,18137
383,170,542,1087,18201
384,222,497,1104,18177
385,255,501,1090,18154
386,248,555,1081,18116
387,238,556,1118,18088
388,272,548,1128,18052
389,209,575,1142,18074
390,229,554,1142,18075
391,213,557,1127,18103
392,223,564,1101,18112
393,221,556,1114,18109
394,226,541,1102,18131
395,207,540,1100,18153
396,217,521,1099,18163
397,259,520,1068,18153
398,244,557,1054,18145
399,232,542,1076,18150
400,221,528,1107,18144
401,214,525,1107,18154
402,243,536,1085,18136
403,235,568,1082,18115
404,241,564,1078,18117
405,243,537,1086,18134
406,214,544,1111,18131
407,215,521,1125,18139
408,264,513,1129,18094
409,236,547,1125,18092
410,253,550,1125,18072
411,234,567,1127,18072
412,252,572,1115,18061
413,199,577,1134,18090
414,233,550,1133,18084
415,225,579,1083,18113
416,219,577,1087,18117
417,237,560,1097,18106
418,237,553,1099,18111
419,182,557,1095,18166
420,225,508,1092,18175
421,268,524,1069,18139
422,223,562,1073,18142
423,228,564,1059,18149
424,238,565,1069,18128
425,239,567,1090,18104
426,261,582,1101,18056
427,251,598,1090,18061
428,228,602,1115,18055
429,202,588,1132,18078
430,217,560,1136,18087
431,221,538,1109,18132
432,227,542,1101,18130
433,219,533,1105,18143
434,219,536,1082,18163
435,208,524,1087,18181
436,227,534,1066,18173
437,201,535,1069,18195
438,221,505,1056,18218
439,177,501,1072,18250
440,219,487,1049,18245
441,225,501,1038,18236
442,235,539,1005,18221
443,233,555,1019,18193
444,268,563,1051,18118
445,293,584,1070,18053
446,262,630,1100,18008
447,250,650,1108,17992
448,240,630,1133,17997
449,223,613,1155,18009
450,210,574,1198,18018
451,209,559,1171,18061
452,229,535,1191,18045
453,261,552,1174,18013
454,236,573,1169,18022
455,213,549,1181,18057
456,250,542,1152,18056
457,251,547,1161,18041
458,256,581,1148,18015
459,228,600,1124,18048
460,212,572,1178,18038
461,199,556,1164,18081
462,228,528,1176,18068
463,198,559,1145,18098
464,234,534,1124,18108
465,229,532,1134,18105
466,269,514,1124,18093
467,243,565,1088,18104
468,231,599,1079,18091
469,236,591,1106,18067
470,273,575,1127,18025
471,237,602,1129,18032
472,265,580,1153,18002
473,230,605,1146,18019
474,246,589,1115,18050
475,192,572,1148,18088
476,189,531,1169,18111
477,201,514,1179,18106
478,201,500,1159,18140
479,187,476,1170,18167
480,178,467,1128,18227
481,216,443,1108,18233
482,254,442,1103,18201
483,276,495,1058,18171
484,245,564,1009,18182
485,246,569,1032,18153
486,273,587,1028,18112
487,233,592,1058,18117
488,250,581,1064,18105
489,219,594,1067,18120
490,236,587,1060,18117
491,202,579,1065,18154
492,242,582,1046,18130
493,235,567,1074,18124
494,223,537,1100,18140
495,192,523,1117,18168
496,207,515,1125,18153
497,246,514,1118,18122
498,263,533,1113,18091
499,251,562,1110,18077
500,267,574,1134,18025
501,256,603,1128,18013
502,208,580,1162,18050
503,188,568,1135,18109
504,199,555,1099,18147
505,218,523,1113,18146
506,221,536,1086,18157
507,229,550,1084,18137
508,233,560,1086,18121
509,216,573,1086,18125
510,227,565,1089,18119
511,215,556,1100,18129
512,237,536,1114,18113
513,290,544,1116,18050
514,224,597,1104,18075
515,206,563,1129,18102
516,261,541,1109,18089
517,234,564,1110,18092
518,235,570,1104,18091
519,210,539,1134,18117
520,251,528,1124,18097
521,217,563,1109,18111
522,270,532,1122,18076
523,210,578,1134,18078
524,220,561,1137,18082
525,219,558,1145,18078
526,198,561,1139,18102
527,179,532,1145,18144
528,242,499,1126,18133
529,224,519,1102,18155
530,227,525,1083,18165
531,227,518,1068,18187
532,251,526,1049,18174
533,272,545,1042,18141
534,247,561,1080,18112
535,241,561,1102,18096
536,243,591,1065,18101
537,242,591,1093,18074
538,234,579,1083,18104
539,199,588,1101,18112
540,231,552,1103,18114
541,222,560,1102,18116
542,199,547,1123,18131
543,216,532,1111,18141
544,201,528,1111,18160
545,201,502,1131,18166
546,230,497,1113,18160
547,221,517,1088,18174
548,234,520,1100,18146
549,251,531,1101,18117
550,253,545,1126,18076
551,211,547,1148,18094
552,255,542,1109,18094
553,256,552,1099,18093
554,268,564,1112,18056
555,248,588,1124,18040
556,242,583,1114,18061
557,221,587,1117,18075
558,214,557,1119,18110
559,194,558,1109,18139
560,220,537,1093,18150
561,263,518,1094,18125
562,250,577,1092,18081
563,233,585,1107,18075
564,259,568,1114,18059
565,242,609,1114,18035
566,237,606,1108,18049
567,219,601,1108,18072
568,225,562,1129,18084
569,228,549,1130,18093
570,232,529,1152,18087
571,200,545,1131,18124
572,194,538,1123,18145
573,211,502,1121,18166
574,229,507,1114,18150
575,186,531,1109,18174
576,238,503,1095,18164
577,235,540,1069,18156
578,221,531,1081,18167
579,212,524,1091,18173
580,235,512,1087,18166
581,216,540,1057,18187
582,290,515,1072,18123
583,226,591,1053,18130
584,238,562,1066,18134
585,245,586,1062,18107
586,245,593,1059,18103
587,239,615,1087,18059
588,234,607,1086,18073
589,232,592,1122,18054
590,235,576,1157,18032
591,230,570,1147,18053
592,236,563,1144,18057
593,210,558,1141,18091
594,204,556,1128,18112
595,236,537,1101,18126
596,238,545,1112,18105
597,238,516,1143,18103
598,248,524,1149,18079
599,225,535,1123,18117
600,214,542,1108,18136
601,212,513,1120,18155
602,237,529,1088,18146
603,275,546,1079,18100
604,264,612,1064,18060
605,254,608,1091,18047
606,286,630,1100,17984
607,240,662,1121,17977
608,234,630,1154,17982
609,204,609,1183,18004
610,234,560,1186,18020
611,214,565,1167,18054
612,221,566,1164,18049
613,234,558,1155,18053
614,245,559,1125,18071
615,212,572,1113,18103
616,234,549,1103,18114
617,259,551,1067,18123
618,255,550,1089,18106
619,234,571,1077,18118
620,241,586,1067,18106
621,247,584,1078,18091
622,219,596,1087,18098
623,182,586,1096,18136
624,215,542,1112,18131
625,236,525,1095,18144
626,249,554,1084,18113
627,230,534,1126,18110
628,224,522,1111,18143
629,196,546,1084,18174
630,246,535,1091,18128
631,235,560,1118,18087
632,256,551,1125,18068
633,271,573,1099,18057
634,299,575,1115,18011
635,230,642,1112,18016
636,227,619,1153,18001
637,217,586,1208,17989
638,202,562,1223,18013
639,227,539,1200,18034
640,225,551,1174,18050
641,248,529,1167,18056
642,232,555,1158,18055
643,207,542,1174,18077
644,231,524,1163,18082
645,246,525,1141,18088
646,233,540,1141,18086
647,200,544,1151,18105
648,207,514,1133,18146
649,191,519,1112,18178
650,216,500,1093,18191
651,251,513,1055,18181
652,278,534,1045,18143
653,236,589,1037,18138
654,253,575,1063,18109
655,235,597,1060,18108
656,228,608,1064,18100
657,229,588,1096,18087
658,236,569,1131,18064
659,234,559,1117,18090
660,236,557,1097,18110
661,241,538,1124,18097
662,246,535,1136,18083
663,229,556,1106,18109
664,210,549,1117,18124
665,204,535,1149,18112
666,234,519,1149,18098
667,239,538,1121,18102
668,251,538,1133,18078
669,221,551,1123,18105
670,203,535,1128,18134
671,201,515,1124,18160
672,220,510,1105,18165
673,238,501,1099,18162
674,207,549,1036,18208
675,236,535,1049,18180
676,270,546,1035,18149
677,207,584,1049,18160
678,216,562,1055,18167
679,245,549,1065,18141
680,246,553,1080,18121
681,236,558,1101,18105
682,227,557,1111,18105
683,200,564,1093,18143
684,216,540,1115,18129
685,235,540,1114,18111
686,244,554,1092,18110
687,239,566,1115,18080
688,247,581,1102,18070
689,218,568,1112,18102
690,266,547,1111,18076
691,254,575,1090,18081
692,230,591,1090,18089
693,238,562,1124,18076
694,258,556,1082,18104
695,234,563,1083,18120
696,263,561,1089,18087
697,244,574,1074,18108
698,214,589,1076,18121
699,216,579,1053,18152
700,247,550,1085,18118
701,215,548,1099,18138
702,202,522,1124,18152
703,210,520,1104,18166
704,241,519,1075,18165
705,257,534,1089,18120
706,236,562,1072,18130
707,229,563,1091,18117
708,260,551,1105,18084
709,256,592,1105,18047
710,257,596,1126,18021
711,268,617,1108,18007
712,250,616,1135,17999
713,233,624,1137,18006
714,230,605,1156,18009
715,220,586,1159,18035
716,232,573,1169,18026
717,213,564,1179,18044
718,223,571,1169,18037
719,169,556,1171,18104
720,215,530,1167,18088
721,219,517,1172,18092
722,227,517,1135,18121
723,236,547,1119,18098
724,267,552,1095,18086
725,229,549,1122,18100
726,235,550,1130,18085
727,194,564,1106,18136
728,205,552,1086,18157
729,229,515,1119,18137
730,236,533,1098,18133
