time,S,E,I,R
201,254,482,1045,18219
202,240,514,1039,18207
203,195,521,1043,18241
204,222,514,1043,18221
205,214,522,1070,18194
206,220,520,1042,18218
207,201,516,1047,18236
208,193,514,1023,18270
209,185,497,1015,18303
210,253,482,1015,18250
211,213,522,995,18270
212,250,514,998,18238
213,240,554,983,18223
214,197,552,1026,18225
215,173,519,1047,18261
216,219,482,1045,18254
217,203,490,1037,18270
218,204,512,1016,18268
219,213,497,1031,18259
220,237,510,1007,18246
221,214,518,1013,18255
222,226,508,1008,18258
223,215,520,1010,18255
224,193,518,1020,18269
225,254,510,1034,18202
226,247,544,1022,18187
227,212,561,1047,18180
228,225,537,1092,18146
229,191,544,1097,18168
230,218,518,1106,18158
231,227,499,1092,18182
232,243,489,1097,18171
233,235,524,1068,18173
234,243,547,1083,18127
235,203,543,1121,18133
236,211,515,1124,18150
237,196,511,1119,18174
238,226,489,1087,18198
239,194,517,1048,18241
240,220,502,1025,18253
241,213,511,1030,18246
242,221,515,1032,18232
243,217,524,1020,18239
244,214,527,1030,18229
245,226,514,1012,18248
246,249,520,1005,18226
247,234,564,999,18203
248,232,546,1002,18220
249,204,547,1025,18224
250,217,527,1049,18207
251,189,527,1042,18242
252,252,495,1042,18211
253,232,520,1016,18232
254,231,526,995,18248
255,213,537,984,18266
256,241,521,995,18243
257,231,534,997,18238
258,233,529,1006,18232
259,208,542,984,18266
260,210,532,987,18271
261,241,526,986,18247
262,229,543,1014,18214
263,207,543,1026,18224
264,225,514,1049,18212
265,243,519,1056,18182
266,233,538,1055,18174
267,245,549,1066,18140
268,238,562,1095,18105
269,191,557,1097,18155
270,215,530,1086,18169
271,194,535,1073,18198
272,182,518,1068,18232
273,212,505,1048,18235
274,210,501,1040,18249
275,212,503,1056,18229
276,247,510,1051,18192
277,233,532,1062,18173
278,234,534,1083,18149
279,196,563,1067,18174
280,244,520,1093,18143
281,192,555,1079,18174
282,238,511,1100,18151
283,217,524,1104,18155
284,208,534,1097,18161
285,220,535,1074,18171
286,185,552,1069,18194
287,169,543,1047,18241
288,225,506,1021,18248
289,231,539,1015,18215
290,253,564,1030,18153
291,258,575,1022,18145
292,263,611,1017,18109
293,202,604,1050,18144
294,229,547,1089,18135
295,218,536,1099,18147
296,231,512,1133,18124
297,188,507,1133,18172
298,230,466,1126,18178
299,181,490,1098,18231
300,216,474,1089,18221
301,201,500,1060,18239
302,211,491,1078,18220
303,199,499,1053,18249
304,232,486,1037,18245
305,206,486,1016,18292
306,221,497,994,18288
307,177,515,1004,18304
308,217,482,996,18305
309,211,494,996,18299
310,249,489,995,18267
311,201,523,1008,18268
312,253,527,1022,18198
313,231,535,1052,18182
314,214,542,1059,18185
315,231,550,1025,18194
316,254,554,1021,18171
317,221,566,1038,18175
318,225,555,1039,18181
319,185,543,1054,18218
320,186,509,1069,18236
321,227,476,1089,18208
322,243,493,1070,18194
323,218,511,1078,18193
324,237,531,1056,18176
325,222,546,1047,18185
326,246,538,1065,18151
327,242,552,1065,18141
328,254,571,1064,18111
329,198,583,1068,18151
330,264,557,1078,18101
331,263,553,1095,18089
332,242,564,1117,18077
333,262,557,1155,18026
334,228,585,1152,18035
335,189,573,1157,18081
336,234,569,1134,18063
337,234,553,1141,18072
338,230,576,1117,18077
339,179,545,1135,18141
340,192,517,1132,18159
341,200,472,1150,18178
342,225,474,1098,18203
343,201,492,1068,18239
344,240,505,1053,18202
345,276,512,1054,18158
346,274,564,1060,18102
347,244,584,1077,18095
348,217,589,1078,18116
349,181,585,1087,18147
350,192,524,1116,18168
351,201,520,1097,18182
352,244,502,1099,18155
353,218,520,1075,18187
354,243,531,1082,18144
355,227,545,1089,18139
356,238,537,1120,18105
357,225,535,1115,18125
358,240,539,1066,18155
359,199,548,1068,18185
360,229,532,1066,18173
361,226,525,1068,18181
362,236,511,1072,18181
363,236,513,1086,18165
364,216,530,1079,18175
365,222,499,1096,18183
366,244,507,1077,18172
367,223,522,1070,18185
368,214,521,1044,18221
369,240,513,1065,18182
370,220,548,1039,18193
371,228,532,1058,18182
372,251,531,1066,18152
373,249,540,1063,18148
374,221,567,1053,18159
375,208,565,1072,18155
376,202,562,1062,18174
377,185,528,1089,18198
378,232,518,1058,18192
379,211,529,1052,18208
380,245,523,1032,18200
381,253,536,1028,18183
382,251,566,1010,18173
383,199,581,1052,18168
384,218,577,1029,18176
385,241,572,1038,18149
386,265,563,1068,18104
387,259,575,1085,18081
388,257,592,1105,18046
389,221,597,1143,18039
390,241,561,1171,18027
391,229,529,1174,18068
392,233,538,1165,18064
393,223,542,1157,18078
394,211,542,1153,18094
395,197,530,1150,18123
396,233,535,1110,18122
397,205,547,1117,18131
398,217,526,1117,18140
399,212,520,1112,18156
400,267,505,1103,18125
401,235,530,1128,18107
402,259,537,1112,18092
403,221,555,1134,18090
404,204,567,1103,18126
405,246,548,1098,18108
406,228,548,1117,18107
407,245,550,1113,18092
408,252,561,1112,18075
409,217,584,1128,18071
410,243,552,1138,18067
411,267,553,1162,18018
412,250,589,1134,18027
413,209,600,1143,18048
414,216,592,1139,18053
415,198,568,1143,18091
416,216,526,1171,18087
417,226,525,1156,18093
418,216,555,1082,18147
419,193,548,1113,18146
420,240,521,1103,18136
421,225,527,1082,18166
422,230,531,1102,18137
423,222,549,1100,18129
424,244,545,1098,18113
425,256,558,1088,18098
426,263,582,1090,18065
427,230,617,1126,18027
428,224,596,1132,18048
429,200,591,1119,18090
430,206,539,1143,18112
431,177,524,1130,18169
432,238,503,1105,18154
433,205,515,1093,18187
434,227,515,1098,18160
435,226,515,1109,18150
436,249,528,1109,18114
437,229,530,1109,18132
438,227,553,1065,18155
439,203,541,1082,18174
440,222,507,1078,18193
441,242,511,1073,18174
442,253,526,1070,18151
443,217,533,1093,18157
444,263,547,1100,18090
445,253,568,1110,18069
446,263,571,1092,18074
447,228,591,1100,18081
448,203,589,1120,18088
449,200,584,1127,18089
450,251,557,1135,18057
451,257,564,1149,18030
452,257,576,1148,18019
453,242,596,1138,18024
454,199,592,1154,18055
455,182,555,1183,18080
456,210,537,1153,18100
457,215,520,1170,18095
458,241,530,1130,18099
459,224,548,1104,18124
460,236,525,1107,18132
461,203,544,1081,18172
462,220,530,1059,18191
463,213,519,1075,18193
464,242,504,1062,18192
465,268,504,1044,18184
466,271,560,1013,18156
467,234,593,1007,18166
468,281,564,1017,18138
469,242,591,1060,18107
470,214,596,1067,18123
471,254,582,1061,18103
472,257,567,1097,18079
473,236,550,1103,18111
474,235,563,1099,18103
475,218,544,1137,18101
476,212,544,1123,18121
477,208,545,1092,18155
478,202,540,1086,18172
479,175,519,1114,18192
480,191,485,1130,18194
481,204,483,1111,18202
482,264,484,1123,18129
483,233,521,1113,18133
484,240,532,1085,18143
485,246,545,1099,18110
486,237,561,1108,18094
487,217,552,1122,18109
488,253,551,1101,18095
489,222,584,1076,18118
490,235,562,1095,18108
491,211,571,1102,18116
492,249,555,1119,18077
493,202,591,1091,18116
494,199,553,1133,18115
495,189,498,1164,18149
496,248,476,1157,18119
497,233,494,1150,18123
498,229,529,1106,18136
499,261,544,1074,18121
500,279,563,1085,18073
501,240,608,1075,18077
502,197,611,1101,18091
503,177,576,1101,18146
504,218,545,1091,18146
505,206,538,1073,18183
506,217,523,1056,18204
507,240,527,1016,18217
508,228,559,994,18219
509,228,551,1018,18203
510,256,546,1041,18157
511,213,578,1047,18162
512,242,565,1065,18128
513,252,557,1077,18114
514,238,569,1089,18104
515,221,582,1085,18112
516,259,551,1103,18087
517,217,567,1130,18086
518,219,543,1136,18102
519,198,551,1116,18135
520,211,525,1143,18121
521,226,503,1138,18133
522,242,528,1104,18126
523,225,551,1095,18129
524,212,520,1117,18151
525,204,531,1080,18185
526,204,528,1076,18192
527,189,520,1060,18231
528,226,490,1060,18224
529,236,502,1042,18220
530,260,515,1053,18172
531,240,561,1045,18154
532,265,562,1061,18112
533,239,591,1063,18107
534,270,592,1076,18062
535,248,600,1088,18064
536,243,617,1089,18051
537,243,620,1108,18029
538,221,615,1123,18041
539,196,582,1150,18072
540,220,540,1173,18067
541,236,536,1181,18047
542,247,531,1195,18027
543,242,544,1193,18021
544,198,546,1186,18070
545,186,504,1192,18118
546,224,471,1168,18137
547,213,493,1134,18160
548,225,499,1114,18162
549,204,520,1107,18169
550,239,526,1109,18126
551,217,544,1105,18134
552,252,537,1114,18097
553,244,548,1100,18108
554,244,551,1093,18112
555,260,557,1093,18090
556,258,577,1104,18061
557,242,569,1123,18066
558,231,576,1139,18054
559,208,597,1103,18092
560,203,582,1112,18103
561,233,545,1126,18096
562,241,564,1097,18098
563,228,563,1095,18114
564,245,540,1130,18085
565,233,581,1070,18116
566,197,581,1103,18119
567,188,567,1102,18143
568,216,536,1085,18163
569,188,535,1115,18162
570,237,510,1086,18167
571,244,546,1038,18172
572,199,581,1041,18179
573,203,545,1058,18194
574,175,537,1072,18216
575,214,493,1074,18219
576,238,489,1083,18190
577,241,487,1093,18179
578,253,521,1069,18157
579,231,558,1064,18147
580,254,534,1058,18154
581,230,563,1025,18182
582,244,572,1053,18131
583,237,575,1060,18128
584,236,557,1087,18120
585,249,562,1097,18092
586,222,562,1128,18088
587,244,543,1130,18083
588,285,531,1137,18047
589,247,578,1114,18061
590,240,569,1122,18069
591,208,598,1111,18083
592,212,570,1148,18070
593,183,549,1154,18114
594,187,523,1140,18150
595,205,494,1131,18170
596,247,493,1096,18164
597,219,527,1108,18146
598,204,544,1087,18165
599,193,520,1091,18196
600,248,494,1093,18165
601,237,514,1096,18153
602,229,528,1077,18166
603,250,546,1041,18163
604,248,579,1042,18131
605,237,591,1047,18125
606,263,569,1077,18091
607,249,588,1084,18079
608,238,575,1105,18082
609,227,546,1123,18104
610,251,533,1100,18116
611,223,565,1099,18113
612,243,550,1116,18091
613,191,551,1119,18139
614,185,540,1109,18166
615,192,510,1118,18180
616,241,478,1127,18154
617,213,510,1109,18168
618,231,490,1096,18183
619,238,513,1071,18178
620,240,539,1043,18178
621,245,555,1027,18173
622,222,553,1068,18157
623,179,562,1053,18206
624,217,555,1002,18226
625,228,539,1028,18205
626,233,550,1006,18211
627,221,544,1021,18214
628,214,539,1026,18221
629,207,533,1023,18237
630,258,503,1035,18204
631,238,549,1039,18174
632,265,558,1040,18137
633,259,584,1035,18122
634,264,616,1035,18085
635,224,616,1091,18069
636,251,579,1119,18051
637,201,601,1126,18072
638,211,561,1147,18081
639,185,540,1151,18124
640,203,519,1168,18110
641,220,512,1142,18126
642,261,508,1135,18096
643,221,523,1158,18098
644,227,506,1183,18084
645,231,506,1166,18097
646,226,525,1123,18126
647,204,511,1140,18145
648,208,504,1128,18160
649,215,516,1113,18156
650,252,527,1097,18124
651,247,556,1085,18112
652,264,572,1086,18078
653,257,592,1089,18062
654,267,602,1092,18039
655,213,618,1078,18091
656,240,567,1138,18055
657,214,561,1141,18084
658,233,564,1144,18059
659,197,570,1136,18097
660,243,549,1118,18090
661,245,558,1129,18068
662,254,562,1142,18042
663,237,592,1149,18022
664,219,584,1175,18022
665,218,556,1194,18032
666,253,548,1172,18027
667,245,560,1166,18029
668,230,573,1163,18034
669,200,576,1137,18087
670,209,573,1122,18096
671,186,551,1137,18126
672,216,540,1116,18128
673,240,522,1130,18108
674,257,536,1125,18082
675,252,536,1116,18096
676,258,569,1104,18069
677,243,584,1140,18033
678,262,555,1156,18027
679,211,583,1148,18058
680,239,540,1159,18062
681,217,557,1152,18074
682,242,528,1155,18075
683,210,534,1154,18102
684,236,508,1148,18108
685,230,538,1127,18105
686,229,556,1104,18111
687,254,551,1104,18091
688,266,568,1106,18060
689,216,587,1084,18113
690,243,533,1114,18110
691,233,538,1124,18105
692,225,545,1108,18122
693,236,547,1116,18101
694,245,557,1111,18087
695,218,557,1113,18112
696,227,571,1115,18087
697,234,561,1108,18097
698,209,561,1113,18117
699,174,543,1110,18173
700,203,482,1112,18203
701,197,486,1087,18230
702,239,475,1078,18208
703,239,502,1059,18200
704,212,533,1044,18211
705,222,534,1046,18198
706,280,536,1043,18141
707,246,574,1056,18124
708,275,580,1040,18105
709,264,595,1072,18069
710,241,603,1065,18091
711,242,609,1095,18054
712,243,606,1122,18029
713,245,583,1122,18050
714,235,582,1143,18040
715,211,582,1143,18064
716,213,581,1144,18062
717,214,571,1149,18066
718,211,533,1175,18081
719,183,527,1179,18111
720,213,482,1195,18110
721,235,478,1138,18149
722,247,504,1112,18137
723,245,526,1099,18130
724,260,570,1074,18096
725,235,577,1083,18105
726,205,571,1089,18135
727,202,550,1084,18164
728,189,514,1109,18188
729,199,495,1088,18218
730,215,484,1057,18244
