time,S,E,I,R
89,163,405,780,18652
90,196,404,762,18638
91,188,421,747,18644
92,191,399,792,18618
93,194,424,763,18619
94,174,447,760,18619
95,139,426,795,18640
96,192,394,796,18618
97,188,404,795,18613
98,184,414,787,18615
99,191,430,784,18595
100,227,432,790,18551
101,193,470,811,18526
102,214,470,850,18466
103,180,488,856,18476
104,204,462,870,18464
105,198,471,889,18442
106,210,457,906,18427
107,157,467,894,18482
108,178,451,877,18494
109,181,453,850,18516
110,199,440,856,18505
111,168,451,862,18519
112,209,451,856,18484
113,171,495,813,18521
114,185,461,862,18492
115,175,453,887,18485
116,194,450,887,18469
117,227,445,889,18439
118,176,478,890,18456
119,144,465,903,18488
120,204,437,889,18470
121,217,455,866,18462
122,217,487,876,18420
123,186,485,889,18440
124,183,472,906,18439
125,164,474,910,18452
126,203,426,919,18452
127,196,439,911,18454
128,206,462,883,18449
129,192,459,911,18438
130,211,451,906,18432
131,166,464,906,18464
132,203,432,920,18445
133,204,436,920,18440
134,195,463,894,18448
135,185,452,907,18456
136,208,459,886,18447
137,198,468,890,18444
138,200,482,880,18438
139,169,500,902,18429
140,208,464,915,18413
141,209,485,917,18389
142,210,495,904,18391
143,160,502,926,18412
144,198,467,932,18403
145,208,442,937,18413
146,214,464,921,18401
147,225,491,898,18386
148,240,524,885,18351
149,176,541,915,18368
150,224,526,922,18328
151,198,526,950,18326
152,190,512,951,18347
153,186,486,966,18362
154,190,469,969,18372
155,187,462,951,18400
156,238,448,969,18345
157,242,472,929,18357
158,221,501,931,18347
159,193,529,911,18367
160,199,527,916,18358
161,185,501,941,18373
162,223,475,944,18358
163,207,487,946,18360
164,222,482,946,18350
165,208,502,942,18348
166,205,508,970,18317
167,170,515,970,18345
168,201,474,983,18342
169,193,480,994,18333
170,230,468,1005,18297
171,211,493,1009,18287
172,240,486,995,18279
173,177,503,994,18326
174,203,468,1010,18319
175,195,484,1008,18313
176,246,465,1020,18269
177,223,515,999,18263
178,220,527,999,18254
179,154,554,1009,18283
180,217,495,1026,18262
181,222,499,1023,18256
182,216,515,1007,18262
183,233,512,998,18257
184,221,519,989,18271
185,225,512,1016,18247
186,233,535,1009,18223
187,174,566,1013,18247
188,190,506,1052,18252
189,194,502,1036,18268
190,204,487,1042,18267
191,191,486,1038,18285
192,238,471,1030,18261
193,225,480,1038,18257
194,206,487,1060,18247
195,193,493,1036,18278
196,236,482,1039,18243
197,215,504,1037,18244
198,214,528,1022,18236
199,205,525,1042,18228
200,242,526,1002,18230
201,252,553,1018,18177
202,242,553,1053,18152
203,189,560,1051,18200
204,249,541,1050,18160
205,201,563,1044,18192
206,202,526,1074,18198
207,195,523,1054,18228
208,203,510,1042,18245
209,197,515,1031,18257
210,218,515,978,18289
211,237,547,954,18262
212,246,552,970,18232
213,253,579,970,18198
214,201,587,987,18225
215,187,540,1008,18265
216,205,512,987,18296
217,224,505,995,18276
218,211,507,998,18284
219,192,517,993,18298
220,255,497,1004,18244
221,197,530,1018,18255
222,200,535,990,18275
223,202,511,1006,18281
224,230,503,1006,18261
225,225,532,1013,18230
226,248,550,991,18211
227,199,559,1009,18233
228,240,523,1009,18228
229,236,536,1013,18215
230,218,535,1019,18228
231,209,526,1036,18229
232,228,521,1039,18212
233,225,533,1028,18214
234,238,527,1043,18192
235,231,545,1026,18198
236,239,547,1030,18184
237,216,552,1021,18211
238,218,543,1020,18219
239,158,555,1012,18275
240,214,480,1039,18267
241,223,487,1027,18263
242,227,499,1025,18249
243,218,524,1027,18231
244,233,524,1026,18217
245,229,505,1064,18202
246,248,520,1072,18160
247,231,528,1076,18165
248,235,554,1079,18132
249,198,564,1067,18171
250,215,529,1092,18164
251,196,534,1076,18194
252,185,514,1089,18212
253,198,478,1074,18250
254,213,479,1055,18253
255,231,500,1012,18257
256,229,514,1026,18231
257,227,524,1030,18219
258,233,513,1064,18190
259,207,537,1033,18223
260,229,521,1031,18219
261,206,550,1011,18233
262,210,506,1045,18239
263,201,496,1038,18265
264,249,492,1044,18215
265,240,537,1031,18192
266,215,564,1031,18190
267,234,540,1035,18191
268,202,555,1027,18216
269,189,536,1018,18257
270,215,506,1040,18239
271,197,525,1009,18269
272,227,508,1024,18241
273,218,505,1033,18244
274,243,516,1013,18228
275,238,555,1025,18182
276,254,543,1044,18159
277,250,553,1044,18153
278,240,561,1052,18147
279,202,558,1054,18186
280,236,543,1047,18174
281,205,566,1040,18189
282,244,566,1040,18150
283,201,569,1064,18166
284,210,537,1069,18184
285,200,520,1087,18193
286,205,504,1076,18215
287,166,510,1068,18256
288,193,472,1076,18259
289,233,482,1004,18281
290,230,496,1018,18256
291,253,495,989,18263
292,261,529,968,18242
293,236,536,993,18235
294,239,559,995,18207
295,213,576,1008,18203
296,233,578,1019,18170
297,204,608,1008,18180
298,225,592,1041,18142
299,181,570,1089,18160
300,212,531,1101,18156
301,251,520,1100,18129
302,238,528,1113,18121
303,233,542,1095,18130
304,225,520,1152,18103
305,198,514,1138,18150
306,235,526,1124,18115
307,208,552,1099,18141
308,229,576,1101,18094
309,191,580,1094,18135
310,218,569,1089,18124
311,196,570,1080,18154
312,232,558,1073,18137
313,255,543,1088,18114
314,216,598,1062,18124
315,224,579,1049,18148
316,242,585,1050,18123
317,217,593,1059,18131
318,235,545,1071,18149
319,180,549,1073,18198
320,191,519,1068,18222
321,188,506,1048,18258
322,194,494,1039,18273
323,200,475,1050,18275
324,224,492,1031,18253
325,228,503,1042,18227
326,234,531,1038,18197
327,222,547,1045,18186
328,247,528,1074,18151
329,236,548,1046,18170
330,268,545,1045,18142
331,251,584,1026,18139
332,228,615,1037,18120
333,232,584,1094,18090
334,204,588,1085,18123
335,189,572,1094,18145
336,235,535,1125,18105
337,206,546,1108,18140
338,210,518,1123,18149
339,214,512,1091,18183
340,215,510,1074,18201
341,208,505,1074,18213
342,207,502,1080,18211
343,233,503,1055,18209
344,241,512,1063,18184
345,267,514,1062,18157
346,256,551,1056,18137
347,214,577,1063,18146
348,219,563,1078,18140
349,219,557,1071,18153
350,206,570,1079,18145
351,227,560,1089,18124
352,261,568,1085,18086
353,218,593,1084,18105
354,246,579,1104,18071
355,250,581,1130,18039
356,241,580,1128,18051
357,203,602,1121,18074
358,198,588,1115,18099
359,187,542,1136,18135
360,203,497,1156,18144
361,205,498,1159,18138
362,244,482,1139,18135
363,224,517,1107,18152
364,248,524,1076,18152
365,227,563,1086,18124
366,257,567,1092,18084
367,249,583,1097,18071
368,236,620,1060,18084
369,223,607,1076,18094
370,239,586,1086,18089
371,227,569,1113,18091
372,233,563,1132,18072
373,210,551,1146,18093
374,202,532,1148,18118
375,207,491,1156,18146
376,179,489,1122,18210
377,169,457,1130,18244
378,223,450,1087,18240
379,216,466,1086,18232
380,232,465,1072,18231
381,255,493,1018,18234
382,250,532,1011,18207
383,226,568,992,18214
384,217,577,988,18218
385,256,550,1001,18193
386,240,578,1022,18160
387,233,567,1060,18140
388,255,568,1068,18109
389,231,564,1086,18119
390,234,552,1092,18122
391,203,574,1108,18115
392,232,541,1109,18118
393,207,569,1074,18150
394,217,566,1067,18150
395,193,553,1085,18169
396,244,530,1066,18160
397,228,561,1064,18147
398,230,562,1081,18127
399,192,594,1069,18145
400,241,542,1089,18128
401,219,564,1087,18130
402,238,567,1103,18092
403,230,575,1099,18096
404,235,565,1092,18108
405,231,562,1134,18073
406,212,573,1120,18095
407,197,543,1126,18134
408,247,525,1099,18129
409,240,550,1077,18133
410,246,561,1083,18110
411,243,586,1073,18098
412,243,594,1076,18087
413,211,581,1091,18117
414,234,570,1088,18108
415,199,568,1090,18143
416,207,544,1086,18163
417,203,547,1078,18172
418,230,538,1077,18155
419,192,541,1083,18184
420,213,544,1071,18172
421,231,540,1073,18156
422,270,528,1078,18124
423,223,587,1046,18144
424,234,555,1071,18140
425,257,571,1078,18094
426,263,579,1095,18063
427,236,609,1096,18059
428,234,595,1110,18061
429,235,581,1110,18074
430,219,576,1126,18079
431,224,545,1141,18090
432,209,532,1142,18117
433,224,516,1106,18154
434,230,501,1111,18158
435,217,507,1093,18183
436,237,518,1078,18167
437,233,521,1081,18165
438,195,532,1066,18207
439,200,522,1074,18204
440,249,522,1037,18192
441,239,551,1041,18169
442,241,570,1013,18176
443,232,566,1039,18163
444,261,578,1044,18117
445,237,610,1056,18097
446,259,589,1076,18076
447,270,579,1111,18040
448,232,618,1137,18013
449,192,591,1143,18074
450,232,546,1157,18065
451,213,552,1131,18104
452,271,527,1142,18060
453,256,556,1117,18071
454,218,590,1074,18118
455,191,584,1102,18123
456,220,563,1097,18120
457,217,561,1087,18135
458,222,565,1087,18126
459,202,562,1078,18158
460,219,530,1079,18172
461,219,524,1095,18162
462,214,540,1085,18161
463,196,539,1083,18182
464,252,521,1082,18145
465,236,528,1096,18140
466,240,525,1075,18160
467,225,536,1081,18158
468,235,542,1085,18138
469,243,558,1081,18118
470,262,572,1063,18103
471,234,609,1067,18090
472,252,597,1090,18061
473,222,646,1063,18069
474,240,621,1085,18054
475,216,599,1110,18075
476,197,564,1151,18088
477,203,540,1142,18115
478,196,526,1159,18119
479,174,509,1151,18166
480,219,486,1122,18173
481,225,485,1113,18177
482,237,496,1088,18179
483,230,495,1106,18169
484,230,523,1084,18163
485,229,533,1092,18146
486,248,525,1108,18119
487,244,554,1096,18106
488,266,559,1088,18087
489,222,595,1088,18095
490,244,583,1108,18065
491,241,594,1095,18070
492,241,618,1077,18064
493,212,606,1114,18068
494,217,560,1140,18083
495,194,574,1132,18100
496,244,532,1133,18091
497,215,543,1135,18107
498,222,537,1136,18105
499,212,540,1134,18114
500,242,548,1122,18088
501,226,561,1112,18101
502,199,538,1144,18119
503,181,505,1132,18182
504,229,504,1089,18178
505,215,514,1068,18203
506,235,494,1100,18171
507,222,520,1092,18166
508,240,520,1089,18151
509,254,538,1060,18148
510,234,583,1053,18130
511,239,551,1081,18129
512,261,557,1095,18087
513,238,587,1103,18072
514,257,580,1099,18064
515,228,559,1133,18080
516,255,559,1118,18068
517,234,582,1105,18079
518,208,574,1106,18112
519,219,546,1113,18122
520,242,540,1116,18102
521,219,567,1101,18113
522,241,556,1094,18109
523,181,570,1099,18150
524,210,538,1091,18161
525,209,529,1090,18172
526,239,511,1112,18138
527,200,534,1096,18170
528,191,536,1088,18185
529,218,500,1102,18180
530,225,500,1094,18181
531,252,523,1049,18176
532,236,555,1031,18178
533,234,582,1047,18137
534,271,580,1062,18087
535,247,602,1064,18087
536,248,598,1108,18046
537,245,587,1115,18053
538,220,602,1115,18063
539,210,580,1131,18079
540,219,557,1135,18089
541,230,560,1100,18110
542,243,537,1106,18114
543,209,571,1107,18113
544,246,511,1129,18114
545,222,524,1132,18122
546,217,533,1111,18139
547,174,556,1117,18153
548,241,535,1087,18137
549,240,552,1067,18141
550,214,596,1035,18155
551,239,583,1048,18130
552,242,585,1056,18117
553,227,592,1075,18106
554,236,568,1135,18061
555,263,576,1086,18075
556,262,593,1111,18034
557,222,605,1105,18068
558,239,590,1149,18022
559,205,603,1147,18045
560,221,559,1173,18047
561,203,559,1165,18073
562,235,552,1153,18060
563,216,522,1185,18077
564,242,531,1149,18078
565,248,541,1108,18103
566,231,576,1075,18118
567,216,574,1083,18127
568,243,525,1108,18124
569,212,522,1117,18149
570,216,525,1131,18128
571,198,535,1117,18150
572,212,513,1113,18162
573,195,526,1072,18207
574,203,512,1055,18230
575,187,498,1041,18274
576,249,491,1048,18212
577,225,528,1033,18214
578,248,518,1041,18193
579,224,521,1048,18207
580,239,536,1036,18189
581,229,526,1048,18197
582,280,529,1060,18131
583,253,583,1034,18130
584,240,606,1043,18111
585,258,585,1079,18078
586,260,599,1096,18045
587,224,602,1107,18067
588,256,594,1117,18033
589,245,592,1128,18035
590,217,616,1114,18053
591,216,605,1135,18044
592,215,606,1151,18028
593,178,570,1187,18065
594,228,511,1197,18064
595,217,529,1160,18094
596,225,521,1163,18091
597,217,551,1123,18109
598,214,543,1113,18130
599,200,532,1106,18162
600,210,504,1116,18170
601,229,489,1105,18177
602,237,490,1118,18155
603,265,497,1091,18147
604,276,534,1090,18100
605,269,560,1111,18060
606,287,579,1088,18046
607,264,592,1114,18030
608,271,599,1122,18008
609,210,626,1119,18045
610,212,593,1160,18035
611,206,567,1150,18077
612,239,572,1111,18078
613,225,571,1115,18089
614,226,573,1096,18105
615,207,580,1087,18126
616,229,575,1071,18125
617,220,567,1088,18125
618,197,568,1075,18160
619,222,539,1076,18163
620,232,532,1068,18168
621,236,553,1046,18165
622,224,582,1041,18153
623,191,596,1040,18173
624,223,562,1039,18176
625,223,548,1026,18203
626,222,542,1032,18204
627,219,527,1070,18184
628,254,533,1042,18171
629,211,575,1031,18183
630,233,568,1045,18154
631,257,573,1054,18116
632,257,593,1071,18079
633,275,581,1096,18048
634,284,591,1095,18030
635,249,619,1117,18015
636,255,619,1126,18000
637,242,599,1165,17994
638,198,618,1149,18035
639,195,591,1133,18081
640,226,548,1171,18055
641,233,548,1162,18057
642,236,551,1156,18057
643,196,557,1174,18073
644,184,550,1139,18127
645,209,515,1134,18142
646,225,519,1082,18174
647,183,516,1086,18215
648,209,504,1034,18253
649,192,498,1030,18280
650,224,485,1033,18258
651,256,487,1008,18249
652,250,525,1020,18205
653,266,541,1040,18153
654,262,576,1061,18101
655,223,600,1078,18099
656,230,599,1077,18094
657,245,576,1102,18077
658,204,580,1102,18114
659,223,571,1080,18126
660,258,558,1087,18097
661,256,580,1081,18083
662,249,570,1119,18062
663,245,567,1162,18026
664,199,573,1160,18068
665,215,551,1152,18082
666,217,569,1119,18095
667,236,532,1140,18092
668,189,556,1130,18125
669,197,520,1139,18144
670,215,497,1134,18154
671,196,502,1122,18180
672,212,495,1105,18188
673,214,498,1093,18195
674,244,490,1081,18185
675,246,514,1070,18170
676,252,549,1063,18136
677,203,558,1088,18151
678,245,524,1080,18151
679,247,550,1045,18158
680,250,577,1070,18103
681,251,612,1070,18067
682,238,621,1071,18070
683,189,592,1128,18091
684,221,544,1135,18100
685,249,538,1124,18089
686,270,546,1109,18075
687,244,582,1098,18076
688,274,573,1113,18040
689,224,593,1116,18067
690,261,573,1117,18049
691,213,611,1118,18058
692,219,578,1135,18068
693,226,595,1154,18025
694,221,577,1160,18042
695,201,579,1142,18078
696,254,543,1146,18057
697,229,571,1132,18068
698,228,563,1137,18072
699,201,556,1155,18088
700,228,534,1139,18099
701,200,540,1119,18141
702,199,520,1121,18160
703,222,512,1097,18169
704,251,513,1087,18149
705,250,538,1075,18137
706,270,558,1082,18090
707,244,604,1074,18078
708,289,596,1099,18016
709,285,609,1128,17978
710,255,640,1131,17974
711,267,628,1149,17956
712,268,628,1169,17935
713,224,631,1174,17971
714,204,604,1166,18026
715,215,563,1189,18033
716,196,562,1168,18074
717,229,554,1165,18052
718,210,549,1180,18061
719,180,509,1161,18150
720,187,500,1128,18185
721,204,488,1107,18201
722,242,475,1109,18174
723,240,509,1079,18172
724,237,560,1070,18133
725,216,561,1083,18140
726,208,564,1086,18142
727,209,533,1105,18153
728,236,529,1081,18154
729,212,542,1097,18149
730,238,531,1089,18142
