time,S,E,I,R
222,201,512,1031,18256
223,197,483,1033,18287
224,202,471,1034,18293
225,248,469,1007,18276
226,260,506,993,18241
227,221,550,983,18246
228,256,527,1013,18204
229,192,569,999,18240
230,222,528,1030,18220
231,202,545,1028,18225
232,254,522,1032,18192
233,205,550,1041,18204
234,234,533,1035,18198
235,220,534,1038,18208
236,214,532,1049,18205
237,210,515,1054,18221
238,208,518,1056,18218
239,185,493,1059,18263
240,206,486,1052,18256
241,226,481,1055,18238
242,207,490,1057,18246
243,244,483,1040,18233
244,265,495,1032,18208
245,248,553,1009,18190
246,243,566,1034,18157
247,211,583,1040,18166
248,201,560,1063,18176
249,188,548,1062,18202
250,207,517,1091,18185
251,179,493,1082,18246
252,212,490,1039,18259
253,231,483,1037,18249
254,212,508,1020,18260
255,224,503,996,18277
256,241,506,1009,18244
257,227,511,1024,18238
258,275,525,1000,18200
259,236,573,992,18199
260,230,571,1029,18170
261,241,564,1046,18149
262,226,554,1064,18156
263,201,544,1070,18185
264,235,518,1053,18194
265,230,542,1017,18211
266,230,543,1018,18209
267,229,555,1015,18201
268,201,553,1021,18225
269,169,545,1020,18266
270,196,518,1000,18286
271,209,507,1006,18278
272,222,521,991,18266
273,250,519,1010,18221
274,223,550,995,18232
275,200,553,1015,18232
276,271,543,1003,18183
277,225,580,1006,18189
278,250,564,1015,18171
279,238,578,1008,18176
280,242,569,1022,18167
281,225,567,1050,18158
282,221,570,1054,18155
283,220,543,1076,18161
284,213,533,1091,18163
285,221,517,1097,18165
286,220,532,1064,18184
287,204,530,1079,18187
288,221,522,1076,18181
289,238,507,1095,18160
290,225,542,1079,18154
291,233,547,1083,18137
292,254,548,1087,18111
293,250,549,1090,18111
294,220,563,1087,18130
295,206,547,1086,18161
296,211,533,1090,18166
297,205,551,1070,18174
298,204,527,1065,18204
299,197,506,1055,18242
300,252,491,1046,18211
301,235,522,1037,18206
302,205,543,1036,18216
303,213,534,1023,18230
304,237,518,1026,18219
305,223,548,1016,18213
306,225,540,1042,18193
307,223,541,1033,18203
308,252,533,1009,18206
309,247,546,995,18212
310,231,582,991,18196
311,214,544,1028,18214
312,257,531,1036,18176
313,238,557,1060,18145
314,213,561,1054,18172
315,227,551,1061,18161
316,229,544,1091,18136
317,198,537,1123,18142
318,250,509,1107,18134
319,205,539,1086,18170
320,217,515,1089,18179
321,220,505,1069,18206
322,208,529,1049,18214
323,192,505,1070,18233
324,216,496,1036,18252
325,232,505,1032,18231
326,241,500,1054,18205
327,254,533,1006,18207
328,239,532,1037,18192
329,252,557,1005,18186
330,238,593,1013,18156
331,252,609,1034,18105
332,224,607,1072,18097
333,230,586,1089,18095
334,212,576,1090,18122
335,178,547,1106,18169
336,197,508,1099,18196
337,227,495,1068,18210
338,223,507,1039,18231
339,201,517,1051,18231
340,206,513,1044,18237
341,197,516,1041,18246
342,236,483,1015,18266
343,251,507,1007,18235
344,276,519,966,18239
345,255,578,966,18201
346,251,594,997,18158
347,227,593,1031,18149
348,218,608,1040,18134
349,209,574,1064,18153
350,230,532,1103,18135
351,236,547,1062,18155
352,234,553,1071,18142
353,239,554,1047,18160
354,228,549,1078,18145
355,223,533,1062,18182
356,252,543,1048,18157
357,225,554,1060,18161
358,221,531,1062,18186
359,165,509,1088,18238
360,222,486,1083,18209
361,237,483,1070,18210
362,226,518,1037,18219
363,240,529,1039,18192
364,243,551,1062,18144
365,240,571,1060,18129
366,262,596,1059,18083
367,253,612,1069,18066
368,206,609,1096,18089
369,202,585,1087,18126
370,228,557,1104,18111
371,205,552,1108,18135
372,241,516,1149,18094
373,214,538,1141,18107
374,203,572,1106,18119
375,207,544,1123,18126
376,205,546,1119,18130
377,175,517,1133,18175
378,203,503,1124,18170
379,214,534,1068,18184
380,238,539,1072,18151
381,259,545,1080,18116
382,246,569,1077,18108
383,228,562,1096,18114
384,256,535,1092,18117
385,247,560,1102,18091
386,252,546,1101,18101
387,266,565,1109,18060
388,249,582,1114,18055
389,203,557,1154,18086
390,222,534,1152,18092
391,186,534,1141,18139
392,225,502,1105,18168
393,228,499,1103,18170
394,215,536,1058,18191
395,225,548,1029,18198
396,243,518,1045,18194
397,256,533,1068,18143
398,211,571,1039,18179
399,225,553,1056,18166
400,224,535,1097,18144
401,239,531,1083,18147
402,229,550,1082,18139
403,213,550,1087,18150
404,233,537,1095,18135
405,214,547,1097,18142
406,234,542,1092,18132
407,216,545,1074,18165
408,248,536,1054,18162
409,210,550,1072,18168
410,227,548,1067,18158
411,231,552,1070,18147
412,263,560,1062,18115
413,221,584,1029,18166
414,238,572,1034,18156
415,226,570,1037,18167
416,231,588,1018,18163
417,205,579,1043,18173
418,195,550,1088,18167
419,180,518,1086,18216
420,234,491,1072,18203
421,234,508,1052,18206
422,230,530,1052,18188
423,236,546,1053,18165
424,255,546,1049,18150
425,261,554,1074,18111
426,242,555,1067,18136
427,237,581,1067,18115
428,219,597,1083,18101
429,234,580,1087,18099
430,227,585,1088,18100
431,205,566,1119,18110
432,232,544,1127,18097
433,253,526,1134,18087
434,228,531,1140,18101
435,227,530,1129,18114
436,229,526,1128,18117
437,211,535,1132,18122
438,230,530,1123,18117
439,187,560,1098,18155
440,194,528,1086,18192
441,241,502,1042,18215
442,214,538,1042,18206
443,217,547,1019,18217
444,253,516,1047,18184
445,244,537,1049,18170
446,212,547,1053,18188
447,202,533,1061,18204
448,244,503,1078,18175
449,222,527,1088,18163
450,225,534,1092,18149
451,237,540,1073,18150
452,239,559,1065,18137
453,220,551,1080,18149
454,246,548,1063,18143
455,212,552,1073,18163
456,237,555,1056,18152
457,223,557,1082,18138
458,226,545,1087,18142
459,179,559,1081,18181
460,206,524,1081,18189
461,207,507,1079,18207
462,216,499,1080,18205
463,228,526,1059,18187
464,227,540,1065,18168
465,240,542,1070,18148
466,254,544,1082,18120
467,216,568,1093,18123
468,228,532,1117,18123
469,249,535,1111,18105
470,272,557,1127,18044
471,240,571,1140,18049
472,242,596,1092,18070
473,217,582,1075,18126
474,246,555,1084,18115
475,218,545,1090,18147
476,237,533,1091,18139
477,221,536,1090,18153
478,208,497,1125,18170
479,191,498,1097,18214
480,216,487,1095,18202
481,222,519,1040,18219
482,220,525,1046,18209
483,247,519,1076,18158
484,231,549,1067,18153
485,214,552,1065,18169
486,253,524,1097,18126
487,251,548,1065,18136
488,294,531,1072,18103
489,248,573,1096,18083
490,232,585,1095,18088
491,226,611,1079,18084
492,252,594,1068,18086
493,233,597,1095,18075
494,207,593,1095,18105
495,197,564,1091,18148
496,197,540,1105,18158
497,227,499,1106,18168
498,250,513,1099,18138
499,236,556,1092,18116
500,238,587,1067,18108
501,247,582,1082,18089
502,191,595,1054,18160
503,156,550,1070,18224
504,177,494,1077,18252
505,227,461,1050,18262
506,237,469,1062,18232
507,233,515,1028,18224
508,243,524,1001,18232
509,220,549,983,18248
510,258,536,990,18216
511,246,548,1002,18204
512,258,546,1033,18163
513,270,555,1049,18126
514,236,608,1042,18114
515,257,581,1072,18090
516,245,600,1081,18074
517,247,602,1095,18056
518,249,583,1107,18061
519,207,577,1115,18101
520,228,558,1125,18089
521,213,550,1118,18119
522,210,526,1129,18135
523,209,505,1107,18179
524,242,493,1084,18181
525,219,507,1072,18202
526,221,518,1070,18191
527,185,517,1042,18256
528,199,515,1033,18253
529,216,521,1031,18232
530,210,526,1029,18235
531,234,511,1028,18227
532,272,526,1020,18182
533,271,577,1038,18114
534,275,579,1072,18074
535,248,616,1079,18057
536,258,611,1094,18037
537,226,607,1114,18053
538,215,595,1109,18081
539,196,571,1111,18122
540,225,554,1082,18139
541,223,567,1060,18150
542,211,538,1097,18154
543,221,524,1080,18175
544,239,521,1058,18182
545,218,536,1063,18183
546,224,529,1066,18181
547,225,550,1032,18193
548,248,536,1059,18157
549,249,550,1057,18144
550,222,560,1052,18166
551,228,574,1045,18153
552,248,588,1056,18108
553,241,594,1059,18106
554,243,576,1099,18082
555,239,574,1122,18065
556,236,554,1145,18065
557,213,553,1152,18082
558,239,545,1166,18050
559,207,549,1129,18115
560,211,536,1106,18147
561,239,510,1108,18143
562,257,495,1131,18117
563,231,551,1083,18135
564,233,562,1070,18135
565,234,560,1059,18147
566,225,563,1070,18142
567,256,548,1088,18108
568,224,573,1109,18094
569,216,554,1129,18101
570,219,543,1126,18112
571,200,556,1116,18128
572,223,531,1120,18126
573,244,534,1075,18147
574,223,539,1063,18175
575,197,536,1090,18177
576,238,510,1092,18160
577,254,551,1073,18122
578,253,582,1079,18086
579,217,610,1069,18104
580,249,567,1080,18104
581,213,577,1070,18140
582,254,554,1104,18088
583,234,547,1118,18101
584,262,541,1099,18098
585,242,565,1081,18112
586,283,552,1091,18074
587,241,599,1080,18080
588,223,599,1103,18075
589,221,577,1103,18099
590,232,580,1121,18067
591,187,581,1126,18106
592,217,540,1151,18092
593,203,530,1166,18101
594,222,510,1154,18114
595,224,503,1129,18144
596,250,505,1107,18138
597,214,538,1100,18148
598,205,535,1102,18158
599,190,532,1064,18214
600,228,501,1093,18178
601,249,519,1072,18160
602,279,524,1071,18126
603,251,556,1061,18132
604,260,562,1059,18119
605,254,584,1057,18105
606,254,593,1085,18068
607,252,599,1105,18044
608,211,603,1106,18080
609,193,594,1110,18103
610,234,551,1101,18114
611,229,526,1114,18131
612,251,531,1113,18105
613,224,541,1116,18119
614,226,557,1076,18141
615,229,546,1064,18161
616,228,558,1082,18132
617,260,555,1089,18096
618,249,591,1077,18083
619,235,589,1105,18071
620,231,578,1111,18080
621,210,585,1112,18093
622,204,570,1102,18124
623,175,527,1134,18164
624,215,495,1130,18160
625,245,498,1105,18152
626,245,529,1091,18135
627,226,573,1071,18130
628,227,539,1115,18119
629,191,548,1082,18179
630,219,515,1104,18162
631,216,524,1069,18191
632,256,523,1052,18169
633,250,556,1042,18152
634,261,564,1060,18115
635,216,573,1078,18133
636,226,544,1086,18144
637,244,545,1090,18121
638,243,571,1075,18111
639,246,578,1066,18110
640,232,592,1064,18112
641,209,569,1079,18143
642,234,541,1092,18133
643,226,558,1078,18138
644,222,525,1082,18171
645,203,531,1065,18201
646,212,537,1065,18186
647,188,535,1055,18222
648,224,510,1067,18199
649,212,507,1051,18230
650,243,519,1044,18194
651,228,525,1062,18185
652,243,525,1070,18162
653,238,543,1073,18146
654,239,547,1079,18135
655,259,584,1052,18105
656,266,576,1067,18091
657,283,587,1068,18062
658,243,627,1091,18039
659,226,624,1130,18020
660,256,593,1134,18017
661,262,610,1129,17999
662,256,614,1156,17974
663,228,611,1158,18003
664,242,572,1188,17998
665,227,561,1186,18026
666,245,547,1175,18033
667,235,553,1173,18039
668,243,546,1161,18050
669,202,557,1150,18091
670,199,524,1151,18126
671,188,525,1109,18178
672,224,495,1088,18193
673,218,509,1073,18200
674,223,513,1041,18223
675,223,548,1010,18219
676,259,553,1018,18170
677,233,577,1040,18150
678,212,577,1063,18148
679,227,574,1059,18140
680,237,553,1101,18109
681,245,546,1101,18108
682,246,540,1122,18092
683,220,557,1109,18114
684,257,526,1139,18078
685,227,575,1122,18076
686,230,579,1084,18107
687,223,585,1076,18116
688,251,571,1102,18076
689,239,573,1103,18085
690,231,573,1121,18075
691,253,570,1123,18054
692,256,573,1134,18037
693,263,578,1118,18041
694,251,605,1116,18028
695,254,576,1129,18041
696,225,580,1124,18071
697,213,561,1129,18097
698,194,568,1128,18110
699,196,529,1157,18118
700,192,513,1143,18152
701,204,503,1122,18171
702,224,485,1089,18202
703,222,483,1075,18220
704,239,504,1033,18224
705,241,517,1041,18201
706,255,549,1034,18162
707,250,557,1045,18148
708,247,576,1059,18118
709,249,596,1065,18090
710,228,631,1065,18076
711,236,604,1086,18074
712,235,590,1110,18065
713,217,590,1135,18058
714,239,551,1159,18051
715,232,545,1190,18033
716,241,543,1182,18034
717,222,544,1202,18032
718,225,532,1170,18073
719,188,556,1141,18115
720,219,511,1138,18132
721,240,518,1115,18127
722,274,533,1093,18100
723,236,550,1112,18102
724,240,567,1095,18098
725,230,560,1117,18093
726,210,574,1109,18107
727,200,561,1098,18141
728,221,516,1088,18175
729,233,534,1071,18162
730,260,524,1088,18128
