time,S,E,I,R
366,274,506,1110,18110
367,235,556,1106,18103
368,232,576,1074,18118
369,231,579,1081,18109
370,221,582,1088,18109
371,209,555,1111,18125
372,249,518,1119,18114
373,219,556,1084,18141
374,252,526,1101,18121
375,216,559,1054,18171
376,219,535,1081,18165
377,187,536,1086,18191
378,203,515,1087,18195
379,199,521,1077,18203
380,273,506,1058,18163
381,262,567,1048,18123
382,248,589,1054,18109
383,226,610,1033,18131
384,253,594,1047,18106
385,251,592,1079,18078
386,245,604,1105,18046
387,234,577,1125,18064
388,224,583,1131,18062
389,232,551,1136,18081
390,214,581,1119,18086
391,203,591,1093,18113
392,198,562,1114,18126
393,221,531,1127,18121
394,236,515,1149,18100
395,208,536,1109,18147
396,232,515,1103,18150
397,226,515,1102,18157
398,238,523,1093,18146
399,217,548,1085,18150
400,232,538,1076,18154
401,234,551,1090,18125
402,232,534,1098,18136
403,214,546,1103,18137
404,214,542,1109,18135
405,221,547,1075,18157
406,244,561,1079,18116
407,216,577,1081,18126
408,283,567,1083,18067
409,275,599,1089,18037
410,244,614,1109,18033
411,246,599,1135,18020
412,244,572,1169,18015
413,189,590,1166,18055
414,210,557,1167,18066
415,214,540,1167,18079
416,198,533,1160,18109
417,182,527,1144,18147
418,207,500,1111,18182
419,194,477,1125,18204
420,218,489,1071,18222
421,212,517,1051,18220
422,249,507,1050,18194
423,260,534,1028,18178
424,281,544,1044,18131
425,237,600,1029,18134
426,245,606,1046,18103
427,234,618,1047,18101
428,243,601,1079,18077
429,197,584,1094,18125
430,224,544,1123,18109
431,198,559,1101,18142
432,252,539,1090,18119
433,240,553,1103,18104
434,239,552,1113,18096
435,237,542,1116,18105
436,254,539,1137,18070
437,240,538,1136,18086
438,227,546,1114,18113
439,217,542,1107,18134
440,200,547,1110,18143
441,221,507,1135,18137
442,248,511,1108,18133
443,252,533,1069,18146
444,273,558,1080,18089
445,245,569,1092,18094
446,223,599,1081,18097
447,260,568,1119,18053
448,219,583,1105,18093
449,206,568,1131,18095
450,239,548,1136,18077
451,211,563,1102,18124
452,235,549,1086,18130
453,233,551,1082,18134
454,218,555,1099,18128
455,184,549,1102,18165
456,218,526,1102,18154
457,235,520,1105,18140
458,210,538,1106,18146
459,217,521,1108,18154
460,230,521,1074,18175
461,184,526,1083,18207
462,235,503,1053,18209
463,232,515,1053,18200
464,217,517,1081,18185
465,254,495,1108,18143
466,253,535,1060,18152
467,235,552,1065,18148
468,224,558,1059,18159
469,233,566,1066,18135
470,251,558,1091,18100
471,249,587,1083,18081
472,246,606,1095,18053
473,255,602,1075,18068
474,270,601,1100,18029
475,249,607,1097,18047
476,248,604,1116,18032
477,224,610,1113,18053
478,217,606,1099,18078
479,186,571,1122,18121
480,206,545,1128,18121
481,229,538,1123,18110
482,197,549,1113,18141
483,187,513,1137,18163
484,235,498,1131,18136
485,199,528,1115,18158
486,245,550,1070,18135
487,235,571,1081,18113
488,246,560,1094,18100
489,226,561,1102,18111
490,230,531,1142,18097
491,215,554,1127,18104
492,234,546,1131,18089
493,209,540,1138,18113
494,222,532,1132,18114
495,228,526,1130,18116
496,210,527,1111,18152
497,236,511,1096,18157
498,276,529,1093,18102
499,225,563,1094,18118
500,215,574,1085,18126
501,236,563,1092,18109
502,221,566,1089,18124
503,199,561,1099,18141
504,221,527,1104,18148
505,215,536,1085,18164
506,250,549,1040,18161
507,247,557,1054,18142
508,251,554,1049,18146
509,241,576,1025,18158
510,275,577,1041,18107
511,208,627,1041,18124
512,230,589,1081,18100
513,262,562,1104,18072
514,260,600,1072,18068
515,227,588,1105,18080
516,233,598,1105,18064
517,229,582,1118,18071
518,253,572,1116,18059
519,213,578,1118,18091
520,256,544,1107,18093
521,228,552,1081,18139
522,258,549,1070,18123
523,239,572,1090,18099
524,223,578,1103,18096
525,226,574,1111,18089
526,223,582,1116,18079
527,183,531,1178,18108
528,211,511,1177,18101
529,196,523,1154,18127
530,212,521,1122,18145
531,237,514,1140,18109
532,249,548,1090,18113
533,254,539,1124,18083
534,281,559,1117,18043
535,242,584,1130,18044
536,258,580,1150,18012
537,252,594,1153,18001
538,255,605,1147,17993
539,196,620,1140,18044
540,215,583,1174,18028
541,215,556,1176,18053
542,230,537,1152,18081
543,202,540,1151,18107
544,180,553,1130,18137
545,198,526,1109,18167
546,216,524,1098,18162
547,194,522,1084,18200
548,222,508,1087,18183
549,193,513,1093,18201
550,204,496,1103,18197
551,214,492,1110,18184
552,253,483,1085,18179
553,242,525,1078,18155
554,253,531,1083,18133
555,254,542,1097,18107
556,241,565,1098,18096
557,212,569,1116,18103
558,230,556,1131,18083
559,206,559,1131,18104
560,232,547,1137,18084
561,245,545,1153,18057
562,270,542,1164,18024
563,224,567,1133,18076
564,224,569,1115,18092
565,231,563,1096,18110
566,262,563,1088,18087
567,230,602,1059,18109
568,221,588,1076,18115
569,231,568,1108,18093
570,222,564,1118,18096
571,223,549,1120,18108
572,217,567,1108,18108
573,212,571,1124,18093
574,206,558,1129,18107
575,194,517,1141,18148
576,251,509,1116,18124
577,244,528,1113,18115
578,238,533,1140,18089
579,235,545,1133,18087
580,244,566,1146,18044
581,239,576,1143,18042
582,258,585,1167,17990
583,230,601,1170,17999
584,232,587,1183,17998
585,267,578,1176,17979
586,260,614,1187,17939
587,215,638,1169,17978
588,248,606,1179,17967
589,254,592,1190,17964
590,225,606,1179,17990
591,209,598,1158,18035
592,196,576,1156,18072
593,189,547,1156,18108
594,208,509,1168,18115
595,224,521,1132,18123
596,235,545,1099,18121
597,215,540,1105,18140
598,212,507,1116,18165
599,186,508,1099,18207
600,234,509,1056,18201
601,223,513,1049,18215
602,238,495,1074,18193
603,262,528,1042,18168
604,272,566,1045,18117
605,265,588,1040,18107
606,301,605,1063,18031
607,247,626,1094,18033
608,227,618,1094,18061
609,228,584,1134,18054
610,215,592,1116,18077
611,217,567,1124,18092
612,254,526,1139,18081
613,245,522,1136,18097
614,212,553,1126,18109
615,241,539,1108,18112
616,260,564,1098,18078
617,210,596,1094,18100
618,239,576,1131,18054
619,232,568,1133,18067
620,225,558,1148,18069
621,226,570,1127,18077
622,226,559,1131,18084
623,202,556,1153,18089
624,201,528,1153,18118
625,210,513,1156,18121
626,241,503,1110,18146
627,226,527,1095,18152
628,218,509,1096,18177
629,207,496,1097,18200
630,245,497,1083,18175
631,246,523,1067,18164
632,268,537,1064,18131
633,249,583,1069,18099
634,237,595,1069,18099
635,243,590,1080,18087
636,243,572,1095,18090
637,240,578,1088,18094
638,219,574,1108,18099
639,213,573,1091,18123
640,239,547,1124,18090
641,216,566,1106,18112
642,249,537,1132,18082
643,213,543,1144,18100
644,202,541,1126,18131
645,203,529,1137,18131
646,187,522,1147,18144
647,195,503,1107,18195
648,197,497,1093,18213
649,204,492,1082,18222
650,230,497,1066,18207
651,232,522,1053,18193
652,246,532,1057,18165
653,271,527,1075,18127
654,251,579,1059,18111
655,224,599,1095,18082
656,222,610,1101,18067
657,247,599,1107,18047
658,233,601,1114,18052
659,198,611,1139,18052
660,226,573,1152,18049
661,232,549,1165,18054
662,226,564,1146,18064
663,228,544,1163,18065
664,207,560,1152,18081
665,212,545,1121,18122
666,250,538,1104,18108
667,225,589,1098,18088
668,233,581,1095,18091
669,226,571,1099,18104
670,208,569,1106,18117
671,191,566,1107,18136
672,237,538,1125,18100
673,258,546,1128,18068
674,206,590,1103,18101
675,210,587,1080,18123
676,226,561,1109,18104
677,233,563,1105,18099
678,241,565,1096,18098
679,229,578,1101,18092
680,229,590,1117,18064
681,229,584,1131,18056
682,255,577,1154,18014
683,198,596,1140,18066
684,241,561,1142,18056
685,223,571,1145,18061
686,241,559,1160,18040
687,240,561,1139,18060
688,236,569,1122,18073
689,212,564,1134,18090
690,237,551,1119,18093
691,236,550,1131,18083
692,234,559,1118,18089
693,234,536,1122,18108
694,225,540,1126,18109
695,216,524,1111,18149
696,255,528,1091,18126
697,253,523,1097,18127
698,225,549,1100,18126
699,218,544,1092,18146
700,225,529,1104,18142
701,203,532,1101,18164
702,247,517,1107,18129
703,210,552,1080,18158
704,224,527,1082,18167
705,232,528,1094,18146
706,242,547,1080,18131
707,229,553,1063,18155
708,287,565,1051,18097
709,254,619,1060,18067
710,239,634,1085,18042
711,249,614,1098,18039
712,246,604,1130,18020
713,233,597,1145,18025
714,240,599,1168,17993
715,186,583,1185,18046
716,234,534,1180,18052
717,246,542,1141,18071
718,214,527,1155,18104
719,181,517,1143,18159
720,212,473,1144,18171
721,226,488,1120,18166
722,225,511,1093,18171
723,235,519,1081,18165
724,230,539,1082,18149
725,225,519,1107,18149
726,256,512,1099,18133
727,203,551,1086,18160
728,193,524,1083,18200
729,203,508,1076,18213
730,244,506,1067,18183
