time,S,E,I,R
193,211,491,951,18347
194,216,472,974,18338
195,188,486,955,18371
196,228,469,961,18342
197,190,498,942,18370
198,229,477,963,18331
199,197,485,948,18370
200,228,499,942,18331
201,231,512,963,18294
202,224,512,974,18290
203,196,520,998,18286
204,248,482,1035,18235
205,226,496,1015,18263
206,217,515,1015,18253
207,201,492,1025,18282
208,186,493,1021,18300
209,176,500,1007,18317
210,219,490,1006,18285
211,234,493,1011,18262
212,214,512,1002,18272
213,227,518,1007,18248
214,231,533,1004,18232
215,216,539,1041,18204
216,236,522,1053,18189
217,227,507,1053,18213
218,254,503,1050,18193
219,197,517,1058,18228
220,217,482,1074,18227
221,184,514,1019,18283
222,206,515,1004,18275
223,178,517,1006,18299
224,206,510,996,18288
225,213,513,994,18280
226,231,514,998,18257
227,202,524,1001,18273
228,220,527,1010,18243
229,174,528,1022,18276
230,225,486,1035,18254
231,216,498,1013,18273
232,201,511,1014,18274
233,212,483,1048,18257
234,235,495,1020,18250
235,211,523,1031,18235
236,242,508,1042,18208
237,223,496,1065,18216
238,216,497,1063,18224
239,162,525,1033,18280
240,221,477,1051,18251
241,228,444,1059,18269
242,222,466,1028,18284
243,203,480,1014,18303
244,215,488,974,18323
245,216,511,950,18323
246,267,536,942,18255
247,233,570,960,18237
248,220,562,988,18230
249,181,581,1009,18229
250,182,527,1026,18265
251,175,492,1027,18306
252,224,461,1030,18285
253,240,464,1014,18282
254,230,492,987,18291
255,227,505,998,18270
256,244,524,991,18241
257,212,523,1039,18226
258,228,539,1044,18189
259,238,526,1051,18185
260,208,543,1052,18197
261,239,536,1064,18161
262,224,550,1054,18172
263,191,554,1058,18197
264,214,506,1096,18184
265,200,533,1056,18211
266,225,503,1062,18210
267,204,542,1022,18232
268,220,519,1027,18234
269,208,515,1039,18238
270,228,505,1016,18251
271,166,544,1004,18286
272,228,503,993,18276
273,233,521,985,18261
274,241,533,985,18241
275,213,559,980,18248
276,257,545,996,18202
277,234,556,1016,18194
278,207,568,1037,18188
279,202,551,1052,18195
280,225,555,1051,18169
281,235,551,1048,18166
282,246,524,1069,18161
283,208,539,1084,18169
284,208,527,1087,18178
285,217,507,1072,18204
286,206,537,1032,18225
287,161,531,1025,18283
288,197,490,1020,18293
289,212,473,1010,18305
290,248,477,1000,18275
291,253,510,987,18250
292,268,535,994,18203
293,218,575,980,18227
294,226,548,1034,18192
295,211,556,1045,18188
296,233,536,1055,18176
297,226,529,1085,18160
298,212,550,1065,18173
299,187,516,1075,18222
300,207,511,1072,18210
301,225,513,1070,18192
302,211,511,1090,18188
303,232,486,1099,18183
304,218,502,1082,18198
305,188,512,1078,18222
306,229,481,1091,18199
307,226,490,1082,18202
308,228,504,1056,18212
309,203,489,1076,18232
310,231,478,1083,18208
311,212,516,1038,18234
312,278,517,1033,18172
313,216,575,1031,18178
314,217,573,1031,18179
315,234,545,1061,18160
316,234,548,1088,18130
317,213,545,1092,18150
318,230,539,1085,18146
319,193,550,1056,18201
320,203,519,1061,18217
321,239,515,1034,18212
322,246,497,1061,18196
323,227,505,1060,18208
324,201,508,1080,18211
325,210,512,1056,18222
326,235,516,1054,18195
327,229,557,1045,18169
328,226,566,1052,18156
329,234,561,1049,18156
330,256,566,1081,18097
331,242,576,1086,18096
332,218,589,1112,18081
333,216,566,1109,18109
334,219,574,1094,18113
335,167,570,1100,18163
336,208,502,1119,18171
337,195,493,1104,18208
338,218,491,1072,18219
339,191,500,1082,18227
340,209,504,1050,18237
341,220,517,1021,18242
342,222,529,1017,18232
343,200,522,1010,18268
344,230,504,1051,18215
345,255,500,1065,18180
346,250,539,1070,18141
347,207,571,1048,18174
348,214,540,1075,18171
349,217,515,1085,18183
350,203,542,1043,18212
351,215,538,1033,18214
352,229,530,1016,18225
353,249,516,1011,18224
354,247,543,1030,18180
355,236,558,1059,18147
356,245,546,1088,18121
357,224,562,1103,18111
358,193,555,1096,18156
359,190,532,1087,18191
360,202,506,1084,18208
361,212,485,1070,18233
362,221,479,1052,18248
363,255,474,1050,18221
364,245,506,1029,18220
365,226,545,1029,18200
366,272,553,1026,18149
367,249,582,1023,18146
368,241,591,1038,18130
369,224,574,1095,18107
370,234,564,1087,18115
371,191,579,1082,18148
372,219,533,1117,18131
373,238,509,1108,18145
374,197,524,1117,18162
375,197,523,1068,18212
376,203,512,1065,18220
377,188,493,1049,18270
378,223,483,1055,18239
379,203,505,1047,18245
380,242,503,1050,18205
381,239,520,1048,18193
382,213,553,1035,18199
383,195,552,1045,18208
384,245,549,1041,18165
385,233,551,1053,18163
386,252,546,1070,18132
387,254,580,1074,18092
388,244,577,1129,18050
389,218,574,1132,18076
390,229,573,1109,18089
391,208,558,1103,18131
392,226,565,1101,18108
393,227,556,1114,18103
394,232,549,1122,18097
395,208,551,1126,18115
396,220,520,1122,18138
397,223,518,1132,18127
398,235,515,1129,18121
399,185,512,1115,18188
400,219,506,1077,18198
401,241,481,1082,18196
402,233,507,1088,18172
403,226,541,1076,18157
404,224,541,1084,18151
405,222,539,1076,18163
406,236,518,1096,18150
407,187,532,1102,18179
408,243,523,1080,18154
409,235,515,1104,18146
410,226,536,1098,18140
411,216,560,1093,18131
412,223,566,1091,18120
413,216,537,1121,18126
414,235,544,1100,18121
415,214,548,1113,18125
416,206,549,1109,18136
417,216,541,1088,18155
418,194,537,1084,18185
419,188,510,1098,18204
420,199,504,1085,18212
421,252,487,1062,18199
422,236,527,1042,18195
423,224,548,1024,18204
424,235,556,1032,18177
425,216,569,1011,18204
426,228,569,1019,18184
427,241,550,1047,18162
428,253,546,1060,18141
429,232,555,1073,18140
430,225,536,1082,18157
431,191,534,1092,18183
432,200,503,1109,18188
433,223,498,1084,18195
434,231,510,1052,18207
435,224,518,1039,18219
436,236,534,1034,18196
437,209,546,1033,18212
438,215,538,1025,18222
439,187,532,1047,18234
440,219,508,1060,18213
441,235,520,1051,18194
442,211,546,1066,18177
443,201,537,1056,18206
444,247,491,1097,18165
445,255,542,1074,18129
446,219,579,1104,18098
447,247,547,1120,18086
448,214,572,1081,18133
449,197,562,1086,18155
450,253,521,1106,18120
451,243,519,1102,18136
452,249,531,1111,18109
453,227,550,1101,18122
454,241,541,1106,18112
455,214,535,1105,18146
456,233,533,1109,18125
457,213,533,1108,18146
458,222,527,1098,18153
459,220,542,1097,18141
460,200,552,1086,18162
461,179,544,1082,18195
462,191,513,1100,18196
463,202,483,1081,18234
464,211,509,1053,18227
465,244,507,1044,18205
466,253,532,1012,18203
467,233,532,1019,18216
468,246,535,1030,18189
469,230,551,1038,18181
470,269,546,1070,18115
471,241,566,1089,18104
472,279,559,1091,18071
473,267,578,1122,18033
474,233,589,1117,18061
475,220,561,1141,18078
476,198,565,1119,18118
477,202,538,1123,18137
478,199,516,1127,18158
479,170,492,1104,18234
480,225,466,1083,18226
481,243,473,1055,18229
482,224,519,1042,18215
483,262,505,1041,18192
484,242,531,1049,18178
485,229,562,1038,18171
486,239,576,1054,18131
487,222,597,1054,18127
488,233,599,1065,18103
489,246,606,1055,18093
490,256,571,1117,18056
491,227,572,1152,18049
492,265,568,1141,18026
493,233,593,1114,18060
494,210,578,1164,18048
495,189,530,1171,18110
496,239,502,1172,18087
497,255,511,1147,18087
498,241,543,1150,18066
499,229,557,1129,18085
500,215,576,1108,18101
501,220,583,1104,18093
502,217,561,1102,18120
503,167,567,1101,18165
504,231,521,1094,18154
505,241,503,1088,18168
506,245,511,1095,18149
507,240,554,1073,18133
508,244,561,1077,18118
509,240,579,1048,18133
510,230,566,1088,18116
511,236,557,1108,18099
512,245,558,1099,18098
513,235,571,1116,18078
514,253,562,1124,18061
515,220,568,1167,18045
516,249,545,1179,18027
517,239,565,1152,18044
518,219,561,1157,18063
519,212,559,1143,18086
520,237,559,1140,18064
521,201,578,1116,18105
522,220,569,1103,18108
523,208,551,1089,18152
524,215,537,1106,18142
525,199,531,1083,18187
526,194,521,1099,18186
527,179,500,1109,18212
528,174,489,1078,18259
529,207,477,1073,18243
530,213,485,1066,18236
531,198,496,1062,18244
532,216,500,1054,18230
533,246,503,1061,18190
534,263,562,1014,18161
535,269,557,1037,18137
536,250,597,1033,18120
537,255,598,1055,18092
538,234,617,1075,18074
539,189,610,1128,18073
540,201,571,1118,18110
541,222,518,1154,18106
542,218,522,1141,18119
543,202,516,1129,18153
544,223,490,1110,18177
545,225,519,1062,18194
546,245,507,1068,18180
547,238,534,1064,18164
548,245,536,1078,18141
549,212,564,1076,18148
550,218,561,1081,18140
551,202,552,1095,18151
552,243,521,1109,18127
553,241,520,1100,18139
554,228,530,1082,18160
555,257,528,1074,18141
556,250,563,1077,18110
557,228,572,1083,18117
558,221,561,1101,18117
559,199,546,1119,18136
560,216,535,1108,18141
561,245,520,1116,18119
562,280,551,1055,18114
563,261,572,1054,18113
564,227,580,1099,18094
565,215,599,1070,18116
566,251,568,1086,18095
567,215,591,1072,18122
568,233,565,1099,18103
569,195,552,1121,18132
570,223,521,1140,18116
571,207,527,1116,18150
572,229,531,1103,18137
573,224,532,1100,18144
574,198,546,1107,18149
575,206,507,1106,18181
576,212,476,1128,18184
577,205,472,1100,18223
578,249,481,1067,18203
579,216,502,1046,18236
580,241,519,1054,18186
581,236,522,1077,18165
582,261,532,1072,18135
583,206,585,1044,18165
584,227,557,1073,18143
585,225,548,1081,18146
586,230,557,1064,18149
587,234,559,1064,18143
588,246,556,1079,18119
589,223,542,1112,18123
590,251,503,1114,18132
591,255,533,1079,18133
592,235,568,1088,18109
593,211,571,1106,18112
594,184,565,1096,18155
595,213,533,1091,18163
596,194,534,1106,18166
597,213,509,1109,18169
598,193,509,1090,18208
599,173,499,1090,18238
600,196,471,1085,18248
601,245,488,1054,18213
602,234,522,1027,18217
603,237,524,1029,18210
604,249,535,1008,18208
605,243,564,1027,18166
606,281,569,1062,18088
607,267,588,1076,18069
608,231,608,1090,18071
609,203,601,1118,18078
610,208,560,1140,18092
611,208,555,1140,18097
612,221,537,1148,18094
613,205,525,1137,18133
614,204,515,1128,18153
615,206,514,1115,18165
616,230,507,1108,18155
617,236,508,1095,18161
618,245,509,1082,18164
619,213,549,1059,18179
620,236,537,1067,18160
621,241,546,1076,18137
622,221,543,1067,18169
623,209,549,1045,18197
624,240,520,1044,18196
625,243,523,1057,18177
626,218,545,1049,18188
627,212,544,1039,18205
628,217,522,1068,18193
629,203,525,1034,18238
630,261,504,1059,18176
631,247,521,1055,18177
632,267,555,1049,18129
633,266,575,1061,18098
634,275,599,1076,18050
635,218,633,1087,18062
636,227,625,1079,18069
637,216,595,1120,18069
638,196,578,1137,18089
639,196,528,1162,18114
640,258,505,1166,18071
641,227,548,1132,18093
642,238,546,1125,18091
643,238,545,1118,18099
644,212,549,1145,18094
645,226,530,1135,18109
646,213,537,1126,18124
647,171,542,1125,18162
648,191,498,1111,18200
649,237,456,1103,18204
650,245,506,1045,18204
651,240,554,1029,18177
652,226,582,1055,18137
653,229,580,1077,18114
654,232,553,1109,18106
655,225,557,1089,18129
656,264,536,1093,18107
657,248,555,1095,18102
658,237,566,1108,18089
659,182,589,1099,18130
660,231,560,1089,18120
661,258,568,1090,18084
662,235,582,1093,18090
663,229,565,1125,18081
664,184,585,1102,18129
665,235,535,1109,18121
666,239,562,1078,18121
667,221,547,1091,18141
668,200,546,1105,18149
669,197,540,1093,18170
670,232,495,1098,18175
671,180,527,1049,18244
672,216,507,1072,18205
673,200,532,1031,18237
674,245,523,1030,18202
675,224,546,1046,18184
676,239,540,1054,18167
677,216,560,1051,18173
678,243,569,1026,18162
679,208,589,1055,18148
680,228,574,1059,18139
681,240,587,1084,18089
682,255,575,1112,18058
683,209,578,1141,18072
684,234,524,1162,18080
685,226,542,1161,18071
686,237,526,1157,18080
687,230,555,1109,18106
688,214,561,1087,18138
689,214,522,1112,18152
690,212,517,1108,18163
691,235,519,1079,18167
692,220,550,1072,18158
693,226,567,1065,18142
694,209,574,1050,18167
695,197,558,1039,18206
696,234,519,1044,18203
697,216,532,1056,18196
698,209,533,1052,18206
699,202,507,1078,18213
700,199,509,1061,18231
701,190,496,1067,18247
702,215,480,1056,18249
703,205,487,1044,18264
704,210,483,1045,18262
705,253,490,1036,18221
706,266,521,1034,18179
707,243,547,1057,18153
708,276,555,1047,18122
709,287,596,1053,18064
710,255,640,1086,18019
711,236,616,1141,18007
712,231,621,1126,18022
713,217,599,1147,18037
714,229,582,1142,18047
715,220,570,1127,18083
716,216,554,1121,18109
717,213,546,1124,18117
718,210,534,1134,18122
719,193,535,1093,18179
720,225,494,1112,18169
721,253,461,1132,18154
722,232,488,1101,18179
723,236,510,1071,18183
724,251,534,1065,18150
725,214,559,1060,18167
726,210,547,1066,18177
727,194,548,1053,18205
728,198,533,1057,18212
729,236,506,1066,18192
730,262,510,1047,18181
